-----------------------------------------------------------------------------------
Identifier:,IHS5922-20188701
File Name:,GCRP70A.6
Ear:,R
Channel:,1
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,70
Artifacts:,1
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 822,309.00, 888,375.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
   1,-512.00,       0,  0.00,       0,  0.00,       0,  0.00
   2,-511.00,       0,  0.00,       0,  0.00,       0,  0.00
   3,-510.00,       0,  0.00,       0,  0.00,       0,  0.00
   4,-509.00,       0,  0.00,       0,  0.00,       0,  0.00
   5,-508.00,       0,  0.00,       0,  0.00,       0,  0.00
   6,-507.00,       0,  0.00,       0,  0.00,       0,  0.00
   7,-506.00,       0,  0.00,       0,  0.00,       0,  0.00
   8,-505.00,       0,  0.00,       0,  0.00,       0,  0.00
   9,-504.00,       0,  0.00,       0,  0.00,       0,  0.00
  10,-503.00,       0,  0.00,       0,  0.00,       0,  0.00
  11,-502.00,       0,  0.00,       0,  0.00,       0,  0.00
  12,-501.00,       0,  0.00,       0,  0.00,       0,  0.00
  13,-500.00,       0,  0.00,       0,  0.00,       0,  0.00
  14,-499.00,       0,  0.00,       0,  0.00,       0,  0.00
  15,-498.00,       0,  0.00,       0,  0.00,       0,  0.00
  16,-497.00,       0,  0.00,       0,  0.00,       0,  0.00
  17,-496.00,       0,  0.00,       0,  0.00,       0,  0.00
  18,-495.00,       0,  0.00,       0,  0.00,       0,  0.00
  19,-494.00,       0,  0.00,       0,  0.00,       0,  0.00
  20,-493.00,       0,  0.00,       0,  0.00,       0,  0.00
  21,-492.00,       0,  0.00,       0,  0.00,       0,  0.00
  22,-491.00,       0,  0.00,       0,  0.00,       0,  0.00
  23,-490.00,       0,  0.00,       0,  0.00,       0,  0.00
  24,-489.00,       0,  0.00,       0,  0.00,       0,  0.00
  25,-488.00,       0,  0.00,       0,  0.00,       0,  0.00
  26,-487.00,       0,  0.00,       0,  0.00,       0,  0.00
  27,-486.00,       0,  0.00,       0,  0.00,       0,  0.00
  28,-485.00,       0,  0.00,       0,  0.00,       0,  0.00
  29,-484.00,       0,  0.00,       0,  0.00,       0,  0.00
  30,-483.00,       0,  0.00,       0,  0.00,       0,  0.00
  31,-482.00,       0,  0.00,       0,  0.00,       0,  0.00
  32,-481.00,       0,  0.00,       0,  0.00,       0,  0.00
  33,-480.00,       0,  0.00,       0,  0.00,       0,  0.00
  34,-479.00,       0,  0.00,       0,  0.00,       0,  0.00
  35,-478.00,       0,  0.00,       0,  0.00,       0,  0.00
  36,-477.00,       0,  0.00,       0,  0.00,       0,  0.00
  37,-476.00,       0,  0.00,       0,  0.00,       0,  0.00
  38,-475.00,       0,  0.00,       0,  0.00,       0,  0.00
  39,-474.00,       0,  0.00,       0,  0.00,       0,  0.00
  40,-473.00,       0,  0.00,       0,  0.00,       0,  0.00
  41,-472.00,       0,  0.00,       0,  0.00,       0,  0.00
  42,-471.00,       0,  0.00,       0,  0.00,       0,  0.00
  43,-470.00,       0,  0.00,       0,  0.00,       0,  0.00
  44,-469.00,       0,  0.00,       0,  0.00,       0,  0.00
  45,-468.00,       0,  0.00,       0,  0.00,       0,  0.00
  46,-467.00,       0,  0.00,       0,  0.00,       0,  0.00
  47,-466.00,       0,  0.00,       0,  0.00,       0,  0.00
  48,-465.00,       0,  0.00,       0,  0.00,       0,  0.00
  49,-464.00,       0,  0.00,       0,  0.00,       0,  0.00
  50,-463.00,       0,  0.00,       0,  0.00,       0,  0.00
  51,-462.00,       0,  0.00,       0,  0.00,       0,  0.00
  52,-461.00,       0,  0.00,       0,  0.00,       0,  0.00
  53,-460.00,       0,  0.00,       0,  0.00,       0,  0.00
  54,-459.00,       0,  0.00,       0,  0.00,       0,  0.00
  55,-458.00,       0,  0.00,       0,  0.00,       0,  0.00
  56,-457.00,       0,  0.00,       0,  0.00,       0,  0.00
  57,-456.00,       0,  0.00,       0,  0.00,       0,  0.00
  58,-455.00,       0,  0.00,       0,  0.00,       0,  0.00
  59,-454.00,       0,  0.00,       0,  0.00,       0,  0.00
  60,-453.00,       0,  0.00,       0,  0.00,       0,  0.00
  61,-452.00,       0,  0.00,       0,  0.00,       0,  0.00
  62,-451.00,       0,  0.00,       0,  0.00,       0,  0.00
  63,-450.00,       0,  0.00,       0,  0.00,       0,  0.00
  64,-449.00,       0,  0.00,       0,  0.00,       0,  0.00
  65,-448.00,       0,  0.00,       0,  0.00,       0,  0.00
  66,-447.00,       0,  0.00,       0,  0.00,       0,  0.00
  67,-446.00,       0,  0.00,       0,  0.00,       0,  0.00
  68,-445.00,       0,  0.00,       0,  0.00,       0,  0.00
  69,-444.00,       0,  0.00,       0,  0.00,       0,  0.00
  70,-443.00,       0,  0.00,       0,  0.00,       0,  0.00
  71,-442.00,       0,  0.00,       0,  0.00,       0,  0.00
  72,-441.00,       0,  0.00,       0,  0.00,       0,  0.00
  73,-440.00,       0,  0.00,       0,  0.00,       0,  0.00
  74,-439.00,       0,  0.00,       0,  0.00,       0,  0.00
  75,-438.00,       0,  0.00,       0,  0.00,       0,  0.00
  76,-437.00,       0,  0.00,       0,  0.00,       0,  0.00
  77,-436.00,       0,  0.00,       0,  0.00,       0,  0.00
  78,-435.00,       0,  0.00,       0,  0.00,       0,  0.00
  79,-434.00,       0,  0.00,       0,  0.00,       0,  0.00
  80,-433.00,       0,  0.00,       0,  0.00,       0,  0.00
  81,-432.00,       0,  0.00,       0,  0.00,       0,  0.00
  82,-431.00,       0,  0.00,       0,  0.00,       0,  0.00
  83,-430.00,       0,  0.00,       0,  0.00,       0,  0.00
  84,-429.00,       0,  0.00,       0,  0.00,       0,  0.00
  85,-428.00,       0,  0.00,       0,  0.00,       0,  0.00
  86,-427.00,       0,  0.00,       0,  0.00,       0,  0.00
  87,-426.00,       0,  0.00,       0,  0.00,       0,  0.00
  88,-425.00,       0,  0.00,       0,  0.00,       0,  0.00
  89,-424.00,       0,  0.00,       0,  0.00,       0,  0.00
  90,-423.00,       0,  0.00,       0,  0.00,       0,  0.00
  91,-422.00,       0,  0.00,       0,  0.00,       0,  0.00
  92,-421.00,       0,  0.00,       0,  0.00,       0,  0.00
  93,-420.00,       0,  0.00,       0,  0.00,       0,  0.00
  94,-419.00,       0,  0.00,       0,  0.00,       0,  0.00
  95,-418.00,       0,  0.00,       0,  0.00,       0,  0.00
  96,-417.00,       0,  0.00,       0,  0.00,       0,  0.00
  97,-416.00,       0,  0.00,       0,  0.00,       0,  0.00
  98,-415.00,       0,  0.00,       0,  0.00,       0,  0.00
  99,-414.00,       0,  0.00,       0,  0.00,       0,  0.00
 100,-413.00,       0,  0.00,       0,  0.00,       0,  0.00
 101,-412.00,       0,  0.00,       0,  0.00,       0,  0.00
 102,-411.00,       0,  0.00,       0,  0.00,       0,  0.00
 103,-410.00,       0,  0.00,       0,  0.00,       0,  0.00
 104,-409.00,       0,  0.00,       0,  0.00,       0,  0.00
 105,-408.00,       0,  0.00,       0,  0.00,       0,  0.00
 106,-407.00,       0,  0.00,       0,  0.00,       0,  0.00
 107,-406.00,       0,  0.00,       0,  0.00,       0,  0.00
 108,-405.00,       0,  0.00,       0,  0.00,       0,  0.00
 109,-404.00,       0,  0.00,       0,  0.00,       0,  0.00
 110,-403.00,       0,  0.00,       0,  0.00,       0,  0.00
 111,-402.00,       0,  0.00,       0,  0.00,       0,  0.00
 112,-401.00,       0,  0.00,       0,  0.00,       0,  0.00
 113,-400.00,       0,  0.00,       0,  0.00,       0,  0.00
 114,-399.00,       0,  0.00,       0,  0.00,       0,  0.00
 115,-398.00,       0,  0.00,       0,  0.00,       0,  0.00
 116,-397.00,   24321,  2.12,   13492,  2.35,   10829,  1.89
 117,-396.00,   22673,  1.98,   12604,  2.20,   10069,  1.76
 118,-395.00,   22356,  1.95,   12141,  2.12,   10215,  1.78
 119,-394.00,   23201,  2.02,   12032,  2.10,   11169,  1.95
 120,-393.00,   25978,  2.27,   12610,  2.20,   13368,  2.33
 121,-392.00,   26122,  2.28,   11989,  2.09,   14133,  2.46
 122,-391.00,   24583,  2.14,   11262,  1.96,   13321,  2.32
 123,-390.00,   22709,  1.98,   10720,  1.87,   11989,  2.09
 124,-389.00,   22554,  1.97,   10125,  1.77,   12429,  2.17
 125,-388.00,   24181,  2.11,    9684,  1.69,   14497,  2.53
 126,-387.00,   27414,  2.39,    9474,  1.65,   17940,  3.13
 127,-386.00,   27648,  2.41,    9690,  1.69,   17958,  3.13
 128,-385.00,   25039,  2.18,    9573,  1.67,   15466,  2.70
 129,-384.00,   20775,  1.81,    9096,  1.59,   11679,  2.04
 130,-383.00,   18359,  1.60,    8975,  1.57,    9384,  1.64
 131,-382.00,   18547,  1.62,    9518,  1.66,    9029,  1.57
 132,-381.00,   18313,  1.60,    9271,  1.62,    9042,  1.58
 133,-380.00,   17408,  1.52,    9026,  1.57,    8382,  1.46
 134,-379.00,   17026,  1.48,    9412,  1.64,    7614,  1.33
 135,-378.00,   15840,  1.38,    9826,  1.71,    6014,  1.05
 136,-377.00,   14829,  1.29,    9988,  1.74,    4841,  0.84
 137,-376.00,   15216,  1.33,    9950,  1.74,    5266,  0.92
 138,-375.00,   15214,  1.33,   10118,  1.76,    5096,  0.89
 139,-374.00,   15663,  1.37,   10443,  1.82,    5220,  0.91
 140,-373.00,   16194,  1.41,   11942,  2.08,    4252,  0.74
 141,-372.00,   16677,  1.45,   13431,  2.34,    3246,  0.57
 142,-371.00,   17673,  1.54,   14434,  2.52,    3239,  0.56
 143,-370.00,   18949,  1.65,   15290,  2.67,    3659,  0.64
 144,-369.00,   21542,  1.88,   16918,  2.95,    4624,  0.81
 145,-368.00,   23613,  2.06,   18407,  3.21,    5206,  0.91
 146,-367.00,   25041,  2.18,   19391,  3.38,    5650,  0.99
 147,-366.00,   26558,  2.32,   19848,  3.46,    6710,  1.17
 148,-365.00,   27489,  2.40,   20359,  3.55,    7130,  1.24
 149,-364.00,   27710,  2.42,   20538,  3.58,    7172,  1.25
 150,-363.00,   28637,  2.50,   20846,  3.64,    7791,  1.36
 151,-362.00,   30305,  2.64,   22147,  3.86,    8158,  1.42
 152,-361.00,   30550,  2.66,   22359,  3.90,    8191,  1.43
 153,-360.00,   28924,  2.52,   22443,  3.91,    6481,  1.13
 154,-359.00,   27870,  2.43,   22315,  3.89,    5555,  0.97
 155,-358.00,   26131,  2.28,   22043,  3.84,    4088,  0.71
 156,-357.00,   24797,  2.16,   21934,  3.83,    2863,  0.50
 157,-356.00,   23318,  2.03,   21854,  3.81,    1464,  0.26
 158,-355.00,   23114,  2.02,   21172,  3.69,    1942,  0.34
 159,-354.00,   23823,  2.08,   20312,  3.54,    3511,  0.61
 160,-353.00,   24621,  2.15,   19409,  3.38,    5212,  0.91
 161,-352.00,   24651,  2.15,   19094,  3.33,    5557,  0.97
 162,-351.00,   23376,  2.04,   18264,  3.19,    5112,  0.89
 163,-350.00,   22278,  1.94,   17623,  3.07,    4655,  0.81
 164,-349.00,   21923,  1.91,   17714,  3.09,    4209,  0.73
 165,-348.00,   22193,  1.94,   17452,  3.04,    4741,  0.83
 166,-347.00,   21178,  1.85,   16230,  2.83,    4948,  0.86
 167,-346.00,   18244,  1.59,   13897,  2.42,    4347,  0.76
 168,-345.00,   15418,  1.34,   11974,  2.09,    3444,  0.60
 169,-344.00,   12251,  1.07,   10180,  1.78,    2071,  0.36
 170,-343.00,   11237,  0.98,   10272,  1.79,     965,  0.17
 171,-342.00,   10153,  0.89,   10400,  1.81,    -247, -0.04
 172,-341.00,    8582,  0.75,    9718,  1.69,   -1136, -0.20
 173,-340.00,    5675,  0.49,    7916,  1.38,   -2241, -0.39
 174,-339.00,    3375,  0.29,    6772,  1.18,   -3397, -0.59
 175,-338.00,    1454,  0.13,    6589,  1.15,   -5135, -0.90
 176,-337.00,     834,  0.07,    6964,  1.21,   -6130, -1.07
 177,-336.00,    1604,  0.14,    7911,  1.38,   -6307, -1.10
 178,-335.00,    1806,  0.16,    9017,  1.57,   -7211, -1.26
 179,-334.00,    -176, -0.02,    9044,  1.58,   -9220, -1.61
 180,-333.00,   -3476, -0.30,    7326,  1.28,  -10802, -1.88
 181,-332.00,   -5561, -0.48,    5874,  1.02,  -11435, -1.99
 182,-331.00,   -6764, -0.59,    5111,  0.89,  -11875, -2.07
 183,-330.00,   -6392, -0.56,    5304,  0.92,  -11696, -2.04
 184,-329.00,   -5474, -0.48,    6650,  1.16,  -12124, -2.11
 185,-328.00,   -2944, -0.26,    7950,  1.39,  -10894, -1.90
 186,-327.00,   -1509, -0.13,    9204,  1.61,  -10713, -1.87
 187,-326.00,   -2047, -0.18,    9913,  1.73,  -11960, -2.09
 188,-325.00,   -3259, -0.28,    8920,  1.56,  -12179, -2.12
 189,-324.00,   -4018, -0.35,    8697,  1.52,  -12715, -2.22
 190,-323.00,   -6691, -0.58,    8285,  1.44,  -14976, -2.61
 191,-322.00,   -9076, -0.79,    7450,  1.30,  -16526, -2.88
 192,-321.00,  -10586, -0.92,    7371,  1.29,  -17957, -3.13
 193,-320.00,  -10298, -0.90,    7789,  1.36,  -18087, -3.15
 194,-319.00,   -9857, -0.86,    8114,  1.42,  -17971, -3.13
 195,-318.00,   -9306, -0.81,    8837,  1.54,  -18143, -3.16
 196,-317.00,   -9074, -0.79,    8663,  1.51,  -17737, -3.09
 197,-316.00,   -9384, -0.82,    7502,  1.31,  -16886, -2.94
 198,-315.00,  -10957, -0.96,    5675,  0.99,  -16632, -2.90
 199,-314.00,  -12675, -1.11,    4968,  0.87,  -17643, -3.08
 200,-313.00,  -13630, -1.19,    4809,  0.84,  -18439, -3.22
 201,-312.00,  -14510, -1.27,    4962,  0.87,  -19472, -3.40
 202,-311.00,  -16270, -1.42,    4684,  0.82,  -20954, -3.65
 203,-310.00,  -15447, -1.35,    4624,  0.81,  -20071, -3.50
 204,-309.00,  -14637, -1.28,    4760,  0.83,  -19397, -3.38
 205,-308.00,  -14216, -1.24,    5522,  0.96,  -19738, -3.44
 206,-307.00,  -13429, -1.17,    6343,  1.11,  -19772, -3.45
 207,-306.00,  -12385, -1.08,    6777,  1.18,  -19162, -3.34
 208,-305.00,  -10499, -0.92,    6495,  1.13,  -16994, -2.96
 209,-304.00,   -9041, -0.79,    4996,  0.87,  -14037, -2.45
 210,-303.00,   -7983, -0.70,    4193,  0.73,  -12176, -2.12
 211,-302.00,   -7553, -0.66,    4757,  0.83,  -12310, -2.15
 212,-301.00,   -8467, -0.74,    5086,  0.89,  -13553, -2.36
 213,-300.00,   -9139, -0.80,    5185,  0.90,  -14324, -2.50
 214,-299.00,  -10204, -0.89,    4954,  0.86,  -15158, -2.64
 215,-298.00,  -12332, -1.08,    3952,  0.69,  -16284, -2.84
 216,-297.00,  -13476, -1.18,    3735,  0.65,  -17211, -3.00
 217,-296.00,  -13078, -1.14,    4141,  0.72,  -17219, -3.00
 218,-295.00,  -11554, -1.01,    4862,  0.85,  -16416, -2.86
 219,-294.00,  -10688, -0.93,    5225,  0.91,  -15913, -2.78
 220,-293.00,   -9789, -0.85,    4998,  0.87,  -14787, -2.58
 221,-292.00,   -9704, -0.85,    4227,  0.74,  -13931, -2.43
 222,-291.00,  -10432, -0.91,    3497,  0.61,  -13929, -2.43
 223,-290.00,  -11631, -1.01,    2993,  0.52,  -14624, -2.55
 224,-289.00,  -12791, -1.12,    2369,  0.41,  -15160, -2.64
 225,-288.00,  -13063, -1.14,    2223,  0.39,  -15286, -2.67
 226,-287.00,  -13211, -1.15,    1616,  0.28,  -14827, -2.59
 227,-286.00,  -12465, -1.09,     897,  0.16,  -13362, -2.33
 228,-285.00,  -12581, -1.10,     189,  0.03,  -12770, -2.23
 229,-284.00,  -12701, -1.11,    -123, -0.02,  -12578, -2.19
 230,-283.00,  -13195, -1.15,      52,  0.00,  -13247, -2.31
 231,-282.00,  -13775, -1.20,      22,  0.00,  -13797, -2.41
 232,-281.00,  -14399, -1.26,      86,  0.01,  -14485, -2.53
 233,-280.00,  -15450, -1.35,    -135, -0.02,  -15315, -2.67
 234,-279.00,  -17989, -1.57,   -1894, -0.33,  -16095, -2.81
 235,-278.00,  -19998, -1.74,   -3418, -0.60,  -16580, -2.89
 236,-277.00,  -20687, -1.80,   -4364, -0.76,  -16323, -2.85
 237,-276.00,  -21530, -1.88,   -5379, -0.94,  -16151, -2.82
 238,-275.00,  -22744, -1.98,   -6365, -1.11,  -16379, -2.86
 239,-274.00,  -25493, -2.22,   -7840, -1.37,  -17653, -3.08
 240,-273.00,  -28691, -2.50,   -9528, -1.66,  -19163, -3.34
 241,-272.00,  -29834, -2.60,   -9632, -1.68,  -20202, -3.52
 242,-271.00,  -28966, -2.53,   -8335, -1.45,  -20631, -3.60
 243,-270.00,  -28386, -2.48,   -8424, -1.47,  -19962, -3.48
 244,-269.00,  -27503, -2.40,   -8812, -1.54,  -18691, -3.26
 245,-268.00,  -27899, -2.43,   -9503, -1.66,  -18396, -3.21
 246,-267.00,  -28710, -2.50,  -11125, -1.94,  -17585, -3.07
 247,-266.00,  -30784, -2.68,  -12568, -2.19,  -18216, -3.18
