-----------------------------------------------------------------------------------
Identifier:,IHS5922-2017B803
File Name:,GORP70A.4
Ear:,R
Channel:,1
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,60
Artifacts:,0
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 889,376.00,1004,491.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
   1,-512.00,       0,  0.00,       0,  0.00,       0,  0.00
   2,-511.00,       0,  0.00,       0,  0.00,       0,  0.00
   3,-510.00,       0,  0.00,       0,  0.00,       0,  0.00
   4,-509.00,       0,  0.00,       0,  0.00,       0,  0.00
   5,-508.00,       0,  0.00,       0,  0.00,       0,  0.00
   6,-507.00,       0,  0.00,       0,  0.00,       0,  0.00
   7,-506.00,       0,  0.00,       0,  0.00,       0,  0.00
   8,-505.00,       0,  0.00,       0,  0.00,       0,  0.00
   9,-504.00,       0,  0.00,       0,  0.00,       0,  0.00
  10,-503.00,       0,  0.00,       0,  0.00,       0,  0.00
  11,-502.00,       0,  0.00,       0,  0.00,       0,  0.00
  12,-501.00,       0,  0.00,       0,  0.00,       0,  0.00
  13,-500.00,       0,  0.00,       0,  0.00,       0,  0.00
  14,-499.00,       0,  0.00,       0,  0.00,       0,  0.00
  15,-498.00,       0,  0.00,       0,  0.00,       0,  0.00
  16,-497.00,       0,  0.00,       0,  0.00,       0,  0.00
  17,-496.00,       0,  0.00,       0,  0.00,       0,  0.00
  18,-495.00,       0,  0.00,       0,  0.00,       0,  0.00
  19,-494.00,       0,  0.00,       0,  0.00,       0,  0.00
  20,-493.00,       0,  0.00,       0,  0.00,       0,  0.00
  21,-492.00,       0,  0.00,       0,  0.00,       0,  0.00
  22,-491.00,       0,  0.00,       0,  0.00,       0,  0.00
  23,-490.00,       0,  0.00,       0,  0.00,       0,  0.00
  24,-489.00,       0,  0.00,       0,  0.00,       0,  0.00
  25,-488.00,       0,  0.00,       0,  0.00,       0,  0.00
  26,-487.00,       0,  0.00,       0,  0.00,       0,  0.00
  27,-486.00,       0,  0.00,       0,  0.00,       0,  0.00
  28,-485.00,       0,  0.00,       0,  0.00,       0,  0.00
  29,-484.00,       0,  0.00,       0,  0.00,       0,  0.00
  30,-483.00,       0,  0.00,       0,  0.00,       0,  0.00
  31,-482.00,       0,  0.00,       0,  0.00,       0,  0.00
  32,-481.00,       0,  0.00,       0,  0.00,       0,  0.00
  33,-480.00,       0,  0.00,       0,  0.00,       0,  0.00
  34,-479.00,       0,  0.00,       0,  0.00,       0,  0.00
  35,-478.00,       0,  0.00,       0,  0.00,       0,  0.00
  36,-477.00,       0,  0.00,       0,  0.00,       0,  0.00
  37,-476.00,       0,  0.00,       0,  0.00,       0,  0.00
  38,-475.00,       0,  0.00,       0,  0.00,       0,  0.00
  39,-474.00,       0,  0.00,       0,  0.00,       0,  0.00
  40,-473.00,       0,  0.00,       0,  0.00,       0,  0.00
  41,-472.00,       0,  0.00,       0,  0.00,       0,  0.00
  42,-471.00,       0,  0.00,       0,  0.00,       0,  0.00
  43,-470.00,       0,  0.00,       0,  0.00,       0,  0.00
  44,-469.00,       0,  0.00,       0,  0.00,       0,  0.00
  45,-468.00,       0,  0.00,       0,  0.00,       0,  0.00
  46,-467.00,       0,  0.00,       0,  0.00,       0,  0.00
  47,-466.00,       0,  0.00,       0,  0.00,       0,  0.00
  48,-465.00,       0,  0.00,       0,  0.00,       0,  0.00
  49,-464.00,       0,  0.00,       0,  0.00,       0,  0.00
  50,-463.00,       0,  0.00,       0,  0.00,       0,  0.00
  51,-462.00,       0,  0.00,       0,  0.00,       0,  0.00
  52,-461.00,       0,  0.00,       0,  0.00,       0,  0.00
  53,-460.00,       0,  0.00,       0,  0.00,       0,  0.00
  54,-459.00,       0,  0.00,       0,  0.00,       0,  0.00
  55,-458.00,       0,  0.00,       0,  0.00,       0,  0.00
  56,-457.00,       0,  0.00,       0,  0.00,       0,  0.00
  57,-456.00,       0,  0.00,       0,  0.00,       0,  0.00
  58,-455.00,       0,  0.00,       0,  0.00,       0,  0.00
  59,-454.00,       0,  0.00,       0,  0.00,       0,  0.00
  60,-453.00,       0,  0.00,       0,  0.00,       0,  0.00
  61,-452.00,       0,  0.00,       0,  0.00,       0,  0.00
  62,-451.00,       0,  0.00,       0,  0.00,       0,  0.00
  63,-450.00,       0,  0.00,       0,  0.00,       0,  0.00
  64,-449.00,       0,  0.00,       0,  0.00,       0,  0.00
  65,-448.00,       0,  0.00,       0,  0.00,       0,  0.00
  66,-447.00,       0,  0.00,       0,  0.00,       0,  0.00
  67,-446.00,       0,  0.00,       0,  0.00,       0,  0.00
  68,-445.00,       0,  0.00,       0,  0.00,       0,  0.00
  69,-444.00,       0,  0.00,       0,  0.00,       0,  0.00
  70,-443.00,       0,  0.00,       0,  0.00,       0,  0.00
  71,-442.00,       0,  0.00,       0,  0.00,       0,  0.00
  72,-441.00,       0,  0.00,       0,  0.00,       0,  0.00
  73,-440.00,       0,  0.00,       0,  0.00,       0,  0.00
  74,-439.00,       0,  0.00,       0,  0.00,       0,  0.00
  75,-438.00,       0,  0.00,       0,  0.00,       0,  0.00
  76,-437.00,       0,  0.00,       0,  0.00,       0,  0.00
  77,-436.00,       0,  0.00,       0,  0.00,       0,  0.00
  78,-435.00,       0,  0.00,       0,  0.00,       0,  0.00
  79,-434.00,       0,  0.00,       0,  0.00,       0,  0.00
  80,-433.00,       0,  0.00,       0,  0.00,       0,  0.00
  81,-432.00,       0,  0.00,       0,  0.00,       0,  0.00
  82,-431.00,       0,  0.00,       0,  0.00,       0,  0.00
  83,-430.00,       0,  0.00,       0,  0.00,       0,  0.00
  84,-429.00,       0,  0.00,       0,  0.00,       0,  0.00
  85,-428.00,       0,  0.00,       0,  0.00,       0,  0.00
  86,-427.00,       0,  0.00,       0,  0.00,       0,  0.00
  87,-426.00,       0,  0.00,       0,  0.00,       0,  0.00
  88,-425.00,       0,  0.00,       0,  0.00,       0,  0.00
  89,-424.00,       0,  0.00,       0,  0.00,       0,  0.00
  90,-423.00,       0,  0.00,       0,  0.00,       0,  0.00
  91,-422.00,       0,  0.00,       0,  0.00,       0,  0.00
  92,-421.00,       0,  0.00,       0,  0.00,       0,  0.00
  93,-420.00,       0,  0.00,       0,  0.00,       0,  0.00
  94,-419.00,       0,  0.00,       0,  0.00,       0,  0.00
  95,-418.00,       0,  0.00,       0,  0.00,       0,  0.00
  96,-417.00,       0,  0.00,       0,  0.00,       0,  0.00
  97,-416.00,       0,  0.00,       0,  0.00,       0,  0.00
  98,-415.00,       0,  0.00,       0,  0.00,       0,  0.00
  99,-414.00,       0,  0.00,       0,  0.00,       0,  0.00
 100,-413.00,       0,  0.00,       0,  0.00,       0,  0.00
 101,-412.00,       0,  0.00,       0,  0.00,       0,  0.00
 102,-411.00,       0,  0.00,       0,  0.00,       0,  0.00
 103,-410.00,       0,  0.00,       0,  0.00,       0,  0.00
 104,-409.00,       0,  0.00,       0,  0.00,       0,  0.00
 105,-408.00,       0,  0.00,       0,  0.00,       0,  0.00
 106,-407.00,       0,  0.00,       0,  0.00,       0,  0.00
 107,-406.00,       0,  0.00,       0,  0.00,       0,  0.00
 108,-405.00,       0,  0.00,       0,  0.00,       0,  0.00
 109,-404.00,       0,  0.00,       0,  0.00,       0,  0.00
 110,-403.00,       0,  0.00,       0,  0.00,       0,  0.00
 111,-402.00,       0,  0.00,       0,  0.00,       0,  0.00
 112,-401.00,       0,  0.00,       0,  0.00,       0,  0.00
 113,-400.00,       0,  0.00,       0,  0.00,       0,  0.00
 114,-399.00,       0,  0.00,       0,  0.00,       0,  0.00
 115,-398.00,       0,  0.00,       0,  0.00,       0,  0.00
 116,-397.00,    -738, -0.08,    4812,  0.98,   -5550, -1.13
 117,-396.00,   -1355, -0.14,    3982,  0.81,   -5337, -1.09
 118,-395.00,   -2641, -0.27,    2772,  0.56,   -5413, -1.10
 119,-394.00,   -3265, -0.33,    2436,  0.50,   -5701, -1.16
 120,-393.00,   -3863, -0.39,    2600,  0.53,   -6463, -1.31
 121,-392.00,   -4571, -0.47,    2290,  0.47,   -6861, -1.40
 122,-391.00,   -5020, -0.51,    1709,  0.35,   -6729, -1.37
 123,-390.00,   -4826, -0.49,    1725,  0.35,   -6551, -1.33
 124,-389.00,   -5815, -0.59,    1191,  0.24,   -7006, -1.43
 125,-388.00,   -6927, -0.70,     290,  0.06,   -7217, -1.47
 126,-387.00,   -8361, -0.85,    -575, -0.12,   -7786, -1.58
 127,-386.00,   -9693, -0.99,    -939, -0.19,   -8754, -1.78
 128,-385.00,   -9911, -1.01,    -701, -0.14,   -9210, -1.87
 129,-384.00,  -10532, -1.07,    -591, -0.12,   -9941, -2.02
 130,-383.00,  -11089, -1.13,    -375, -0.08,  -10714, -2.18
 131,-382.00,  -12133, -1.23,    -443, -0.09,  -11690, -2.38
 132,-381.00,  -13721, -1.40,    -915, -0.19,  -12806, -2.61
 133,-380.00,  -14525, -1.48,    -777, -0.16,  -13748, -2.80
 134,-379.00,  -15714, -1.60,   -1625, -0.33,  -14089, -2.87
 135,-378.00,  -16527, -1.68,   -2395, -0.49,  -14132, -2.88
 136,-377.00,  -17332, -1.76,   -2891, -0.59,  -14441, -2.94
 137,-376.00,  -16849, -1.71,   -2911, -0.59,  -13938, -2.84
 138,-375.00,  -16208, -1.65,   -3170, -0.64,  -13038, -2.65
 139,-374.00,  -15823, -1.61,   -2833, -0.58,  -12990, -2.64
 140,-373.00,  -15077, -1.53,   -1931, -0.39,  -13146, -2.67
 141,-372.00,  -15179, -1.54,   -1700, -0.35,  -13479, -2.74
 142,-371.00,  -15733, -1.60,   -2117, -0.43,  -13616, -2.77
 143,-370.00,  -15645, -1.59,   -1867, -0.38,  -13778, -2.80
 144,-369.00,  -15136, -1.54,   -1370, -0.28,  -13766, -2.80
 145,-368.00,  -15452, -1.57,   -1731, -0.35,  -13721, -2.79
 146,-367.00,  -16253, -1.65,   -2449, -0.50,  -13804, -2.81
 147,-366.00,  -17299, -1.76,   -3001, -0.61,  -14298, -2.91
 148,-365.00,  -17883, -1.82,   -3084, -0.63,  -14799, -3.01
 149,-364.00,  -17670, -1.80,   -2841, -0.58,  -14829, -3.02
 150,-363.00,  -17807, -1.81,   -3038, -0.62,  -14769, -3.00
 151,-362.00,  -18166, -1.85,   -3190, -0.65,  -14976, -3.05
 152,-361.00,  -18606, -1.89,   -3222, -0.66,  -15384, -3.13
 153,-360.00,  -18163, -1.85,   -3265, -0.66,  -14898, -3.03
 154,-359.00,  -17618, -1.79,   -3336, -0.68,  -14282, -2.91
 155,-358.00,  -17111, -1.74,   -3213, -0.65,  -13898, -2.83
 156,-357.00,  -17484, -1.78,   -3619, -0.74,  -13865, -2.82
 157,-356.00,  -17640, -1.79,   -4183, -0.85,  -13457, -2.74
 158,-355.00,  -17111, -1.74,   -4229, -0.86,  -12882, -2.62
 159,-354.00,  -17870, -1.82,   -4954, -1.01,  -12916, -2.63
 160,-353.00,  -18937, -1.93,   -5762, -1.17,  -13175, -2.68
 161,-352.00,  -19814, -2.02,   -5959, -1.21,  -13855, -2.82
 162,-351.00,  -20086, -2.04,   -5660, -1.15,  -14426, -2.94
 163,-350.00,  -20894, -2.13,   -5339, -1.09,  -15555, -3.16
 164,-349.00,  -22136, -2.25,   -5213, -1.06,  -16923, -3.44
 165,-348.00,  -22463, -2.29,   -5155, -1.05,  -17308, -3.52
 166,-347.00,  -23087, -2.35,   -6025, -1.23,  -17062, -3.47
 167,-346.00,  -23485, -2.39,   -6781, -1.38,  -16704, -3.40
 168,-345.00,  -22890, -2.33,   -6772, -1.38,  -16118, -3.28
 169,-344.00,  -22436, -2.28,   -7005, -1.43,  -15431, -3.14
 170,-343.00,  -22332, -2.27,   -7750, -1.58,  -14582, -2.97
 171,-342.00,  -22735, -2.31,   -8550, -1.74,  -14185, -2.89
 172,-341.00,  -22800, -2.32,   -8556, -1.74,  -14244, -2.90
 173,-340.00,  -22648, -2.30,   -8101, -1.65,  -14547, -2.96
 174,-339.00,  -22236, -2.26,   -7918, -1.61,  -14318, -2.91
 175,-338.00,  -22128, -2.25,   -8641, -1.76,  -13487, -2.74
 176,-337.00,  -21771, -2.21,   -9018, -1.83,  -12753, -2.59
 177,-336.00,  -21697, -2.21,   -9841, -2.00,  -11856, -2.41
 178,-335.00,  -22376, -2.28,  -11530, -2.35,  -10846, -2.21
 179,-334.00,  -23807, -2.42,  -13488, -2.74,  -10319, -2.10
 180,-333.00,  -24154, -2.46,  -14233, -2.90,   -9921, -2.02
 181,-332.00,  -23315, -2.37,  -13499, -2.75,   -9816, -2.00
 182,-331.00,  -22577, -2.30,  -13015, -2.65,   -9562, -1.95
 183,-330.00,  -21923, -2.23,  -12792, -2.60,   -9131, -1.86
 184,-329.00,  -21406, -2.18,  -12055, -2.45,   -9351, -1.90
 185,-328.00,  -20944, -2.13,  -11379, -2.32,   -9565, -1.95
 186,-327.00,  -20556, -2.09,  -11475, -2.33,   -9081, -1.85
 187,-326.00,  -21156, -2.15,  -12544, -2.55,   -8612, -1.75
 188,-325.00,  -21528, -2.19,  -13071, -2.66,   -8457, -1.72
 189,-324.00,  -21964, -2.23,  -13932, -2.83,   -8032, -1.63
 190,-323.00,  -22703, -2.31,  -14892, -3.03,   -7811, -1.59
 191,-322.00,  -22602, -2.30,  -15039, -3.06,   -7563, -1.54
 192,-321.00,  -22986, -2.34,  -15307, -3.11,   -7679, -1.56
 193,-320.00,  -24104, -2.45,  -15840, -3.22,   -8264, -1.68
 194,-319.00,  -25266, -2.57,  -16506, -3.36,   -8760, -1.78
 195,-318.00,  -25924, -2.64,  -17241, -3.51,   -8683, -1.77
 196,-317.00,  -25311, -2.57,  -17428, -3.55,   -7883, -1.60
 197,-316.00,  -24819, -2.52,  -17248, -3.51,   -7571, -1.54
 198,-315.00,  -25472, -2.59,  -18019, -3.67,   -7453, -1.52
 199,-314.00,  -26145, -2.66,  -18744, -3.81,   -7401, -1.51
 200,-313.00,  -26984, -2.75,  -19294, -3.93,   -7690, -1.56
 201,-312.00,  -27456, -2.79,  -19824, -4.03,   -7632, -1.55
 202,-311.00,  -27700, -2.82,  -20400, -4.15,   -7300, -1.49
 203,-310.00,  -27374, -2.78,  -20660, -4.20,   -6714, -1.37
 204,-309.00,  -26437, -2.69,  -20170, -4.10,   -6267, -1.28
 205,-308.00,  -25830, -2.63,  -19568, -3.98,   -6262, -1.27
 206,-307.00,  -25125, -2.56,  -18920, -3.85,   -6205, -1.26
 207,-306.00,  -24701, -2.51,  -18670, -3.80,   -6031, -1.23
 208,-305.00,  -23778, -2.42,  -18893, -3.84,   -4885, -0.99
 209,-304.00,  -23399, -2.38,  -19181, -3.90,   -4218, -0.86
 210,-303.00,  -22979, -2.34,  -19046, -3.88,   -3933, -0.80
 211,-302.00,  -22316, -2.27,  -18880, -3.84,   -3436, -0.70
 212,-301.00,  -21377, -2.17,  -18503, -3.76,   -2874, -0.58
 213,-300.00,  -20516, -2.09,  -18250, -3.71,   -2266, -0.46
 214,-299.00,  -19382, -1.97,  -17885, -3.64,   -1497, -0.30
 215,-298.00,  -18496, -1.88,  -17694, -3.60,    -802, -0.16
 216,-297.00,  -18887, -1.92,  -17575, -3.58,   -1312, -0.27
 217,-296.00,  -19753, -2.01,  -17179, -3.50,   -2574, -0.52
 218,-295.00,  -19983, -2.03,  -16605, -3.38,   -3378, -0.69
 219,-294.00,  -19152, -1.95,  -15654, -3.18,   -3498, -0.71
 220,-293.00,  -19008, -1.93,  -15316, -3.12,   -3692, -0.75
 221,-292.00,  -18558, -1.89,  -15164, -3.09,   -3394, -0.69
 222,-291.00,  -17070, -1.74,  -14178, -2.88,   -2892, -0.59
 223,-290.00,  -15490, -1.58,  -12888, -2.62,   -2602, -0.53
 224,-289.00,  -13809, -1.40,  -11884, -2.42,   -1925, -0.39
 225,-288.00,  -11856, -1.21,  -10773, -2.19,   -1083, -0.22
 226,-287.00,   -9797, -1.00,   -9558, -1.94,    -239, -0.05
 227,-286.00,   -7210, -0.73,   -8482, -1.73,    1272,  0.26
 228,-285.00,   -6889, -0.70,   -8557, -1.74,    1668,  0.34
 229,-284.00,   -6234, -0.63,   -7661, -1.56,    1427,  0.29
 230,-283.00,   -5795, -0.59,   -6731, -1.37,     936,  0.19
 231,-282.00,   -5111, -0.52,   -5960, -1.21,     849,  0.17
 232,-281.00,   -4715, -0.48,   -5695, -1.16,     980,  0.20
 233,-280.00,   -2292, -0.23,   -4685, -0.95,    2393,  0.49
 234,-279.00,    -384, -0.04,   -3835, -0.78,    3451,  0.70
 235,-278.00,    1251,  0.13,   -2890, -0.59,    4141,  0.84
 236,-277.00,    2081,  0.21,   -2193, -0.45,    4274,  0.87
 237,-276.00,    2468,  0.25,   -1680, -0.34,    4148,  0.84
 238,-275.00,    3091,  0.31,   -1231, -0.25,    4322,  0.88
 239,-274.00,    3931,  0.40,   -1168, -0.24,    5099,  1.04
 240,-273.00,    4680,  0.48,   -1162, -0.24,    5842,  1.19
 241,-272.00,    4868,  0.50,    -654, -0.13,    5522,  1.12
 242,-271.00,    4887,  0.50,      41,  0.00,    4846,  0.99
