-----------------------------------------------------------------------------------
Identifier:,IHS5922-20187201
File Name:,RRLP70B.11
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,176
Artifacts:,71
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,20, 697,184.00, 774,261.00,
,19, 637,124.00, 697,184.00,
,18, 623,110.00, 637,124.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
   1,-512.00,       0,  0.00,       0,  0.00,       0,  0.00
   2,-511.00,       0,  0.00,       0,  0.00,       0,  0.00
   3,-510.00,       0,  0.00,       0,  0.00,       0,  0.00
   4,-509.00,       0,  0.00,       0,  0.00,       0,  0.00
   5,-508.00,       0,  0.00,       0,  0.00,       0,  0.00
   6,-507.00,       0,  0.00,       0,  0.00,       0,  0.00
   7,-506.00,       0,  0.00,       0,  0.00,       0,  0.00
   8,-505.00,       0,  0.00,       0,  0.00,       0,  0.00
   9,-504.00,       0,  0.00,       0,  0.00,       0,  0.00
  10,-503.00,       0,  0.00,       0,  0.00,       0,  0.00
  11,-502.00,       0,  0.00,       0,  0.00,       0,  0.00
  12,-501.00,       0,  0.00,       0,  0.00,       0,  0.00
  13,-500.00,       0,  0.00,       0,  0.00,       0,  0.00
  14,-499.00,       0,  0.00,       0,  0.00,       0,  0.00
  15,-498.00,       0,  0.00,       0,  0.00,       0,  0.00
  16,-497.00,       0,  0.00,       0,  0.00,       0,  0.00
  17,-496.00,       0,  0.00,       0,  0.00,       0,  0.00
  18,-495.00,       0,  0.00,       0,  0.00,       0,  0.00
  19,-494.00,       0,  0.00,       0,  0.00,       0,  0.00
  20,-493.00,       0,  0.00,       0,  0.00,       0,  0.00
  21,-492.00,       0,  0.00,       0,  0.00,       0,  0.00
  22,-491.00,       0,  0.00,       0,  0.00,       0,  0.00
  23,-490.00,       0,  0.00,       0,  0.00,       0,  0.00
  24,-489.00,       0,  0.00,       0,  0.00,       0,  0.00
  25,-488.00,       0,  0.00,       0,  0.00,       0,  0.00
  26,-487.00,       0,  0.00,       0,  0.00,       0,  0.00
  27,-486.00,       0,  0.00,       0,  0.00,       0,  0.00
  28,-485.00,       0,  0.00,       0,  0.00,       0,  0.00
  29,-484.00,       0,  0.00,       0,  0.00,       0,  0.00
  30,-483.00,       0,  0.00,       0,  0.00,       0,  0.00
  31,-482.00,       0,  0.00,       0,  0.00,       0,  0.00
  32,-481.00,       0,  0.00,       0,  0.00,       0,  0.00
  33,-480.00,       0,  0.00,       0,  0.00,       0,  0.00
  34,-479.00,       0,  0.00,       0,  0.00,       0,  0.00
  35,-478.00,       0,  0.00,       0,  0.00,       0,  0.00
  36,-477.00,       0,  0.00,       0,  0.00,       0,  0.00
  37,-476.00,       0,  0.00,       0,  0.00,       0,  0.00
  38,-475.00,       0,  0.00,       0,  0.00,       0,  0.00
  39,-474.00,       0,  0.00,       0,  0.00,       0,  0.00
  40,-473.00,       0,  0.00,       0,  0.00,       0,  0.00
  41,-472.00,       0,  0.00,       0,  0.00,       0,  0.00
  42,-471.00,       0,  0.00,       0,  0.00,       0,  0.00
  43,-470.00,       0,  0.00,       0,  0.00,       0,  0.00
  44,-469.00,       0,  0.00,       0,  0.00,       0,  0.00
  45,-468.00,       0,  0.00,       0,  0.00,       0,  0.00
  46,-467.00,       0,  0.00,       0,  0.00,       0,  0.00
  47,-466.00,       0,  0.00,       0,  0.00,       0,  0.00
  48,-465.00,       0,  0.00,       0,  0.00,       0,  0.00
  49,-464.00,       0,  0.00,       0,  0.00,       0,  0.00
  50,-463.00,       0,  0.00,       0,  0.00,       0,  0.00
  51,-462.00,       0,  0.00,       0,  0.00,       0,  0.00
  52,-461.00,       0,  0.00,       0,  0.00,       0,  0.00
  53,-460.00,       0,  0.00,       0,  0.00,       0,  0.00
  54,-459.00,       0,  0.00,       0,  0.00,       0,  0.00
  55,-458.00,       0,  0.00,       0,  0.00,       0,  0.00
  56,-457.00,       0,  0.00,       0,  0.00,       0,  0.00
  57,-456.00,       0,  0.00,       0,  0.00,       0,  0.00
  58,-455.00,       0,  0.00,       0,  0.00,       0,  0.00
  59,-454.00,       0,  0.00,       0,  0.00,       0,  0.00
  60,-453.00,       0,  0.00,       0,  0.00,       0,  0.00
  61,-452.00,       0,  0.00,       0,  0.00,       0,  0.00
  62,-451.00,       0,  0.00,       0,  0.00,       0,  0.00
  63,-450.00,       0,  0.00,       0,  0.00,       0,  0.00
  64,-449.00,       0,  0.00,       0,  0.00,       0,  0.00
  65,-448.00,       0,  0.00,       0,  0.00,       0,  0.00
  66,-447.00,       0,  0.00,       0,  0.00,       0,  0.00
  67,-446.00,       0,  0.00,       0,  0.00,       0,  0.00
  68,-445.00,       0,  0.00,       0,  0.00,       0,  0.00
  69,-444.00,       0,  0.00,       0,  0.00,       0,  0.00
  70,-443.00,       0,  0.00,       0,  0.00,       0,  0.00
  71,-442.00,       0,  0.00,       0,  0.00,       0,  0.00
  72,-441.00,       0,  0.00,       0,  0.00,       0,  0.00
  73,-440.00,       0,  0.00,       0,  0.00,       0,  0.00
  74,-439.00,       0,  0.00,       0,  0.00,       0,  0.00
  75,-438.00,       0,  0.00,       0,  0.00,       0,  0.00
  76,-437.00,       0,  0.00,       0,  0.00,       0,  0.00
  77,-436.00,       0,  0.00,       0,  0.00,       0,  0.00
  78,-435.00,       0,  0.00,       0,  0.00,       0,  0.00
  79,-434.00,       0,  0.00,       0,  0.00,       0,  0.00
  80,-433.00,       0,  0.00,       0,  0.00,       0,  0.00
  81,-432.00,       0,  0.00,       0,  0.00,       0,  0.00
  82,-431.00,       0,  0.00,       0,  0.00,       0,  0.00
  83,-430.00,       0,  0.00,       0,  0.00,       0,  0.00
  84,-429.00,       0,  0.00,       0,  0.00,       0,  0.00
  85,-428.00,       0,  0.00,       0,  0.00,       0,  0.00
  86,-427.00,       0,  0.00,       0,  0.00,       0,  0.00
  87,-426.00,       0,  0.00,       0,  0.00,       0,  0.00
  88,-425.00,       0,  0.00,       0,  0.00,       0,  0.00
  89,-424.00,       0,  0.00,       0,  0.00,       0,  0.00
  90,-423.00,       0,  0.00,       0,  0.00,       0,  0.00
  91,-422.00,       0,  0.00,       0,  0.00,       0,  0.00
  92,-421.00,       0,  0.00,       0,  0.00,       0,  0.00
  93,-420.00,       0,  0.00,       0,  0.00,       0,  0.00
  94,-419.00,       0,  0.00,       0,  0.00,       0,  0.00
  95,-418.00,       0,  0.00,       0,  0.00,       0,  0.00
  96,-417.00,       0,  0.00,       0,  0.00,       0,  0.00
  97,-416.00,       0,  0.00,       0,  0.00,       0,  0.00
  98,-415.00,       0,  0.00,       0,  0.00,       0,  0.00
  99,-414.00,       0,  0.00,       0,  0.00,       0,  0.00
 100,-413.00,       0,  0.00,       0,  0.00,       0,  0.00
 101,-412.00,       0,  0.00,       0,  0.00,       0,  0.00
 102,-411.00,       0,  0.00,       0,  0.00,       0,  0.00
 103,-410.00,       0,  0.00,       0,  0.00,       0,  0.00
 104,-409.00,       0,  0.00,       0,  0.00,       0,  0.00
 105,-408.00,       0,  0.00,       0,  0.00,       0,  0.00
 106,-407.00,       0,  0.00,       0,  0.00,       0,  0.00
 107,-406.00,       0,  0.00,       0,  0.00,       0,  0.00
 108,-405.00,       0,  0.00,       0,  0.00,       0,  0.00
 109,-404.00,       0,  0.00,       0,  0.00,       0,  0.00
 110,-403.00,       0,  0.00,       0,  0.00,       0,  0.00
 111,-402.00,       0,  0.00,       0,  0.00,       0,  0.00
 112,-401.00,       0,  0.00,       0,  0.00,       0,  0.00
 113,-400.00,       0,  0.00,       0,  0.00,       0,  0.00
 114,-399.00,       0,  0.00,       0,  0.00,       0,  0.00
 115,-398.00,       0,  0.00,       0,  0.00,       0,  0.00
 116,-397.00,   34911,  1.21,   13611,  0.94,   21300,  1.48
 117,-396.00,   36236,  1.26,   15086,  1.05,   21150,  1.47
 118,-395.00,   38805,  1.35,   18166,  1.26,   20639,  1.43
 119,-394.00,   40863,  1.42,   21894,  1.52,   18969,  1.32
 120,-393.00,   42419,  1.47,   23928,  1.66,   18491,  1.28
 121,-392.00,   43981,  1.53,   26036,  1.81,   17945,  1.24
 122,-391.00,   46255,  1.60,   28564,  1.98,   17691,  1.23
 123,-390.00,   46570,  1.62,   29142,  2.02,   17428,  1.21
 124,-389.00,   48289,  1.67,   29674,  2.06,   18615,  1.29
 125,-388.00,   51959,  1.80,   31585,  2.19,   20374,  1.41
 126,-387.00,   56040,  1.94,   33508,  2.32,   22532,  1.56
 127,-386.00,   59878,  2.08,   34899,  2.42,   24979,  1.73
 128,-385.00,   62659,  2.17,   35423,  2.46,   27236,  1.89
 129,-384.00,   64888,  2.25,   36559,  2.54,   28329,  1.96
 130,-383.00,   67072,  2.33,   38994,  2.70,   28078,  1.95
 131,-382.00,   69017,  2.39,   41626,  2.89,   27391,  1.90
 132,-381.00,   71088,  2.47,   43514,  3.02,   27574,  1.91
 133,-380.00,   72613,  2.52,   44582,  3.09,   28031,  1.94
 134,-379.00,   74320,  2.58,   44579,  3.09,   29741,  2.06
 135,-378.00,   76652,  2.66,   44472,  3.08,   32180,  2.23
 136,-377.00,   77819,  2.70,   45253,  3.14,   32566,  2.26
 137,-376.00,   79434,  2.75,   46824,  3.25,   32610,  2.26
 138,-375.00,   80402,  2.79,   47041,  3.26,   33361,  2.31
 139,-374.00,   81588,  2.83,   47178,  3.27,   34410,  2.39
 140,-373.00,   84869,  2.94,   48591,  3.37,   36278,  2.52
 141,-372.00,   87259,  3.03,   50168,  3.48,   37091,  2.57
 142,-371.00,   87403,  3.03,   51557,  3.58,   35846,  2.49
 143,-370.00,   87387,  3.03,   52489,  3.64,   34898,  2.42
 144,-369.00,   87726,  3.04,   53916,  3.74,   33810,  2.35
 145,-368.00,   88854,  3.08,   57276,  3.97,   31578,  2.19
 146,-367.00,   89960,  3.12,   60014,  4.16,   29946,  2.08
 147,-366.00,   88001,  3.05,   61337,  4.25,   26664,  1.85
 148,-365.00,   86831,  3.01,   61994,  4.30,   24837,  1.72
 149,-364.00,   86710,  3.01,   60863,  4.22,   25847,  1.79
 150,-363.00,   85725,  2.97,   59731,  4.14,   25994,  1.80
 151,-362.00,   83665,  2.90,   59675,  4.14,   23990,  1.66
 152,-361.00,   80779,  2.80,   59269,  4.11,   21510,  1.49
 153,-360.00,   77575,  2.69,   59085,  4.10,   18490,  1.28
 154,-359.00,   74242,  2.57,   58317,  4.04,   15925,  1.10
 155,-358.00,   71922,  2.49,   56640,  3.93,   15282,  1.06
 156,-357.00,   69657,  2.42,   54010,  3.75,   15647,  1.09
 157,-356.00,   66961,  2.32,   51560,  3.58,   15401,  1.07
 158,-355.00,   64818,  2.25,   49282,  3.42,   15536,  1.08
 159,-354.00,   61290,  2.13,   45631,  3.16,   15659,  1.09
 160,-353.00,   55493,  1.92,   42624,  2.96,   12869,  0.89
 161,-352.00,   51467,  1.78,   40964,  2.84,   10503,  0.73
 162,-351.00,   49284,  1.71,   39050,  2.71,   10234,  0.71
 163,-350.00,   46953,  1.63,   36092,  2.50,   10861,  0.75
 164,-349.00,   46329,  1.61,   34005,  2.36,   12324,  0.85
 165,-348.00,   48372,  1.68,   33042,  2.29,   15330,  1.06
 166,-347.00,   47793,  1.66,   31107,  2.16,   16686,  1.16
 167,-346.00,   46293,  1.61,   30528,  2.12,   15765,  1.09
 168,-345.00,   47923,  1.66,   31878,  2.21,   16045,  1.11
 169,-344.00,   50709,  1.76,   33100,  2.30,   17609,  1.22
 170,-343.00,   53118,  1.84,   34696,  2.41,   18422,  1.28
 171,-342.00,   54362,  1.89,   34844,  2.42,   19518,  1.35
 172,-341.00,   55158,  1.91,   34360,  2.38,   20798,  1.44
 173,-340.00,   56780,  1.97,   34371,  2.38,   22409,  1.55
 174,-339.00,   57378,  1.99,   33833,  2.35,   23545,  1.63
 175,-338.00,   58924,  2.04,   34109,  2.37,   24815,  1.72
 176,-337.00,   60054,  2.08,   34689,  2.41,   25365,  1.76
 177,-336.00,   59902,  2.08,   34703,  2.41,   25199,  1.75
 178,-335.00,   58850,  2.04,   32872,  2.28,   25978,  1.80
 179,-334.00,   55458,  1.92,   30175,  2.09,   25283,  1.75
 180,-333.00,   52683,  1.83,   27895,  1.93,   24788,  1.72
 181,-332.00,   51670,  1.79,   26886,  1.86,   24784,  1.72
 182,-331.00,   49702,  1.72,   24818,  1.72,   24884,  1.73
 183,-330.00,   48189,  1.67,   23112,  1.60,   25077,  1.74
 184,-329.00,   46150,  1.60,   22092,  1.53,   24058,  1.67
 185,-328.00,   44470,  1.54,   20130,  1.40,   24340,  1.69
 186,-327.00,   43917,  1.52,   17990,  1.25,   25927,  1.80
 187,-326.00,   41084,  1.42,   14606,  1.01,   26478,  1.84
 188,-325.00,   38981,  1.35,   11773,  0.82,   27208,  1.89
 189,-324.00,   39957,  1.39,   12681,  0.88,   27276,  1.89
 190,-323.00,   39552,  1.37,   13347,  0.93,   26205,  1.82
 191,-322.00,   36372,  1.26,   11700,  0.81,   24672,  1.71
 192,-321.00,   34959,  1.21,   10657,  0.74,   24302,  1.69
 193,-320.00,   34280,  1.19,    8182,  0.57,   26098,  1.81
 194,-319.00,   34003,  1.18,    6202,  0.43,   27801,  1.93
 195,-318.00,   34747,  1.21,    5762,  0.40,   28985,  2.01
 196,-317.00,   32955,  1.14,    3691,  0.26,   29264,  2.03
 197,-316.00,   31385,  1.09,    1990,  0.14,   29395,  2.04
 198,-315.00,   31306,  1.09,    2381,  0.17,   28925,  2.01
 199,-314.00,   29798,  1.03,    2339,  0.16,   27459,  1.90
 200,-313.00,   26969,  0.94,    2594,  0.18,   24375,  1.69
 201,-312.00,   24579,  0.85,    3011,  0.21,   21568,  1.50
 202,-311.00,   24070,  0.83,    4662,  0.32,   19408,  1.35
 203,-310.00,   22971,  0.80,    5830,  0.40,   17141,  1.19
 204,-309.00,   22877,  0.79,    7211,  0.50,   15666,  1.09
 205,-308.00,   20774,  0.72,    5055,  0.35,   15719,  1.09
 206,-307.00,   19284,  0.67,    2957,  0.21,   16327,  1.13
 207,-306.00,   20444,  0.71,    3148,  0.22,   17296,  1.20
 208,-305.00,   21471,  0.74,    3347,  0.23,   18124,  1.26
 209,-304.00,   21758,  0.75,    3228,  0.22,   18530,  1.29
 210,-303.00,   22799,  0.79,    3262,  0.23,   19537,  1.36
 211,-302.00,   23561,  0.82,    3291,  0.23,   20270,  1.41
 212,-301.00,   23312,  0.81,    2713,  0.19,   20599,  1.43
 213,-300.00,   25183,  0.87,    3393,  0.24,   21790,  1.51
 214,-299.00,   27133,  0.94,    4383,  0.30,   22750,  1.58
 215,-298.00,   27453,  0.95,    4511,  0.31,   22942,  1.59
 216,-297.00,   28966,  1.00,    5041,  0.35,   23925,  1.66
 217,-296.00,   30719,  1.07,    5421,  0.38,   25298,  1.75
 218,-295.00,   32116,  1.11,    6505,  0.45,   25611,  1.78
 219,-294.00,   32584,  1.13,    7494,  0.52,   25090,  1.74
 220,-293.00,   31713,  1.10,    8318,  0.58,   23395,  1.62
 221,-292.00,   32088,  1.11,   10463,  0.73,   21625,  1.50
 222,-291.00,   34119,  1.18,   12642,  0.88,   21477,  1.49
 223,-290.00,   34054,  1.18,   13097,  0.91,   20957,  1.45
 224,-289.00,   32538,  1.13,   12982,  0.90,   19556,  1.36
 225,-288.00,   32367,  1.12,   14316,  0.99,   18051,  1.25
 226,-287.00,   32986,  1.14,   16008,  1.11,   16978,  1.18
 227,-286.00,   32889,  1.14,   17419,  1.21,   15470,  1.07
 228,-285.00,   33571,  1.16,   19957,  1.38,   13614,  0.94
 229,-284.00,   35269,  1.22,   21921,  1.52,   13348,  0.93
 230,-283.00,   33916,  1.18,   22240,  1.54,   11676,  0.81
 231,-282.00,   32425,  1.12,   23172,  1.61,    9253,  0.64
 232,-281.00,   29060,  1.01,   22804,  1.58,    6256,  0.43
 233,-280.00,   26721,  0.93,   21744,  1.51,    4977,  0.35
 234,-279.00,   24243,  0.84,   21015,  1.46,    3228,  0.22
 235,-278.00,   21380,  0.74,   19273,  1.34,    2107,  0.15
 236,-277.00,   18876,  0.65,   17632,  1.22,    1244,  0.09
 237,-276.00,   18229,  0.63,   17966,  1.25,     263,  0.02
 238,-275.00,   20410,  0.71,   19697,  1.37,     713,  0.05
 239,-274.00,   23000,  0.80,   22115,  1.53,     885,  0.06
 240,-273.00,   22342,  0.77,   22691,  1.57,    -349, -0.02
 241,-272.00,   21442,  0.74,   22616,  1.57,   -1174, -0.08
 242,-271.00,   18848,  0.65,   20587,  1.43,   -1739, -0.12
 243,-270.00,   15822,  0.55,   18460,  1.28,   -2638, -0.18
 244,-269.00,   12365,  0.43,   16925,  1.17,   -4560, -0.32
 245,-268.00,   11773,  0.41,   16816,  1.17,   -5043, -0.35
 246,-267.00,   13651,  0.47,   17521,  1.22,   -3870, -0.27
 247,-266.00,   15033,  0.52,   18164,  1.26,   -3131, -0.22
 248,-265.00,   13922,  0.48,   16987,  1.18,   -3065, -0.21
 249,-264.00,   11833,  0.41,   15095,  1.05,   -3262, -0.23
 250,-263.00,   12229,  0.42,   14649,  1.02,   -2420, -0.17
