-----------------------------------------------------------------------------------
Identifier:,IHS5922-2017B803
File Name:,GOLP70B.10
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,60
Artifacts:,1
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 862,349.00, 916,403.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
   1,-512.00,       0,  0.00,       0,  0.00,       0,  0.00
   2,-511.00,       0,  0.00,       0,  0.00,       0,  0.00
   3,-510.00,       0,  0.00,       0,  0.00,       0,  0.00
   4,-509.00,       0,  0.00,       0,  0.00,       0,  0.00
   5,-508.00,       0,  0.00,       0,  0.00,       0,  0.00
   6,-507.00,       0,  0.00,       0,  0.00,       0,  0.00
   7,-506.00,       0,  0.00,       0,  0.00,       0,  0.00
   8,-505.00,       0,  0.00,       0,  0.00,       0,  0.00
   9,-504.00,       0,  0.00,       0,  0.00,       0,  0.00
  10,-503.00,       0,  0.00,       0,  0.00,       0,  0.00
  11,-502.00,       0,  0.00,       0,  0.00,       0,  0.00
  12,-501.00,       0,  0.00,       0,  0.00,       0,  0.00
  13,-500.00,       0,  0.00,       0,  0.00,       0,  0.00
  14,-499.00,       0,  0.00,       0,  0.00,       0,  0.00
  15,-498.00,       0,  0.00,       0,  0.00,       0,  0.00
  16,-497.00,       0,  0.00,       0,  0.00,       0,  0.00
  17,-496.00,       0,  0.00,       0,  0.00,       0,  0.00
  18,-495.00,       0,  0.00,       0,  0.00,       0,  0.00
  19,-494.00,       0,  0.00,       0,  0.00,       0,  0.00
  20,-493.00,       0,  0.00,       0,  0.00,       0,  0.00
  21,-492.00,       0,  0.00,       0,  0.00,       0,  0.00
  22,-491.00,       0,  0.00,       0,  0.00,       0,  0.00
  23,-490.00,       0,  0.00,       0,  0.00,       0,  0.00
  24,-489.00,       0,  0.00,       0,  0.00,       0,  0.00
  25,-488.00,       0,  0.00,       0,  0.00,       0,  0.00
  26,-487.00,       0,  0.00,       0,  0.00,       0,  0.00
  27,-486.00,       0,  0.00,       0,  0.00,       0,  0.00
  28,-485.00,       0,  0.00,       0,  0.00,       0,  0.00
  29,-484.00,       0,  0.00,       0,  0.00,       0,  0.00
  30,-483.00,       0,  0.00,       0,  0.00,       0,  0.00
  31,-482.00,       0,  0.00,       0,  0.00,       0,  0.00
  32,-481.00,       0,  0.00,       0,  0.00,       0,  0.00
  33,-480.00,       0,  0.00,       0,  0.00,       0,  0.00
  34,-479.00,       0,  0.00,       0,  0.00,       0,  0.00
  35,-478.00,       0,  0.00,       0,  0.00,       0,  0.00
  36,-477.00,       0,  0.00,       0,  0.00,       0,  0.00
  37,-476.00,       0,  0.00,       0,  0.00,       0,  0.00
  38,-475.00,       0,  0.00,       0,  0.00,       0,  0.00
  39,-474.00,       0,  0.00,       0,  0.00,       0,  0.00
  40,-473.00,       0,  0.00,       0,  0.00,       0,  0.00
  41,-472.00,       0,  0.00,       0,  0.00,       0,  0.00
  42,-471.00,       0,  0.00,       0,  0.00,       0,  0.00
  43,-470.00,       0,  0.00,       0,  0.00,       0,  0.00
  44,-469.00,       0,  0.00,       0,  0.00,       0,  0.00
  45,-468.00,       0,  0.00,       0,  0.00,       0,  0.00
  46,-467.00,       0,  0.00,       0,  0.00,       0,  0.00
  47,-466.00,       0,  0.00,       0,  0.00,       0,  0.00
  48,-465.00,       0,  0.00,       0,  0.00,       0,  0.00
  49,-464.00,       0,  0.00,       0,  0.00,       0,  0.00
  50,-463.00,       0,  0.00,       0,  0.00,       0,  0.00
  51,-462.00,       0,  0.00,       0,  0.00,       0,  0.00
  52,-461.00,       0,  0.00,       0,  0.00,       0,  0.00
  53,-460.00,       0,  0.00,       0,  0.00,       0,  0.00
  54,-459.00,       0,  0.00,       0,  0.00,       0,  0.00
  55,-458.00,       0,  0.00,       0,  0.00,       0,  0.00
  56,-457.00,       0,  0.00,       0,  0.00,       0,  0.00
  57,-456.00,       0,  0.00,       0,  0.00,       0,  0.00
  58,-455.00,       0,  0.00,       0,  0.00,       0,  0.00
  59,-454.00,       0,  0.00,       0,  0.00,       0,  0.00
  60,-453.00,       0,  0.00,       0,  0.00,       0,  0.00
  61,-452.00,       0,  0.00,       0,  0.00,       0,  0.00
  62,-451.00,       0,  0.00,       0,  0.00,       0,  0.00
  63,-450.00,       0,  0.00,       0,  0.00,       0,  0.00
  64,-449.00,       0,  0.00,       0,  0.00,       0,  0.00
  65,-448.00,       0,  0.00,       0,  0.00,       0,  0.00
  66,-447.00,       0,  0.00,       0,  0.00,       0,  0.00
  67,-446.00,       0,  0.00,       0,  0.00,       0,  0.00
  68,-445.00,       0,  0.00,       0,  0.00,       0,  0.00
  69,-444.00,       0,  0.00,       0,  0.00,       0,  0.00
  70,-443.00,       0,  0.00,       0,  0.00,       0,  0.00
  71,-442.00,       0,  0.00,       0,  0.00,       0,  0.00
  72,-441.00,       0,  0.00,       0,  0.00,       0,  0.00
  73,-440.00,       0,  0.00,       0,  0.00,       0,  0.00
  74,-439.00,       0,  0.00,       0,  0.00,       0,  0.00
  75,-438.00,       0,  0.00,       0,  0.00,       0,  0.00
  76,-437.00,       0,  0.00,       0,  0.00,       0,  0.00
  77,-436.00,       0,  0.00,       0,  0.00,       0,  0.00
  78,-435.00,       0,  0.00,       0,  0.00,       0,  0.00
  79,-434.00,       0,  0.00,       0,  0.00,       0,  0.00
  80,-433.00,       0,  0.00,       0,  0.00,       0,  0.00
  81,-432.00,       0,  0.00,       0,  0.00,       0,  0.00
  82,-431.00,       0,  0.00,       0,  0.00,       0,  0.00
  83,-430.00,       0,  0.00,       0,  0.00,       0,  0.00
  84,-429.00,       0,  0.00,       0,  0.00,       0,  0.00
  85,-428.00,       0,  0.00,       0,  0.00,       0,  0.00
  86,-427.00,       0,  0.00,       0,  0.00,       0,  0.00
  87,-426.00,       0,  0.00,       0,  0.00,       0,  0.00
  88,-425.00,       0,  0.00,       0,  0.00,       0,  0.00
  89,-424.00,       0,  0.00,       0,  0.00,       0,  0.00
  90,-423.00,       0,  0.00,       0,  0.00,       0,  0.00
  91,-422.00,       0,  0.00,       0,  0.00,       0,  0.00
  92,-421.00,       0,  0.00,       0,  0.00,       0,  0.00
  93,-420.00,       0,  0.00,       0,  0.00,       0,  0.00
  94,-419.00,       0,  0.00,       0,  0.00,       0,  0.00
  95,-418.00,       0,  0.00,       0,  0.00,       0,  0.00
  96,-417.00,       0,  0.00,       0,  0.00,       0,  0.00
  97,-416.00,       0,  0.00,       0,  0.00,       0,  0.00
  98,-415.00,       0,  0.00,       0,  0.00,       0,  0.00
  99,-414.00,       0,  0.00,       0,  0.00,       0,  0.00
 100,-413.00,       0,  0.00,       0,  0.00,       0,  0.00
 101,-412.00,       0,  0.00,       0,  0.00,       0,  0.00
 102,-411.00,       0,  0.00,       0,  0.00,       0,  0.00
 103,-410.00,       0,  0.00,       0,  0.00,       0,  0.00
 104,-409.00,       0,  0.00,       0,  0.00,       0,  0.00
 105,-408.00,       0,  0.00,       0,  0.00,       0,  0.00
 106,-407.00,       0,  0.00,       0,  0.00,       0,  0.00
 107,-406.00,       0,  0.00,       0,  0.00,       0,  0.00
 108,-405.00,       0,  0.00,       0,  0.00,       0,  0.00
 109,-404.00,       0,  0.00,       0,  0.00,       0,  0.00
 110,-403.00,       0,  0.00,       0,  0.00,       0,  0.00
 111,-402.00,       0,  0.00,       0,  0.00,       0,  0.00
 112,-401.00,       0,  0.00,       0,  0.00,       0,  0.00
 113,-400.00,       0,  0.00,       0,  0.00,       0,  0.00
 114,-399.00,       0,  0.00,       0,  0.00,       0,  0.00
 115,-398.00,       0,  0.00,       0,  0.00,       0,  0.00
 116,-397.00,   24939,  2.54,    7181,  1.46,   17758,  3.61
 117,-396.00,   25330,  2.58,    7667,  1.56,   17663,  3.59
 118,-395.00,   26226,  2.67,    8304,  1.69,   17922,  3.65
 119,-394.00,   27146,  2.76,    8939,  1.82,   18207,  3.70
 120,-393.00,   27621,  2.81,    9326,  1.90,   18295,  3.72
 121,-392.00,   27891,  2.84,    9645,  1.96,   18246,  3.71
 122,-391.00,   28392,  2.89,   10071,  2.05,   18321,  3.73
 123,-390.00,   28628,  2.91,   10438,  2.12,   18190,  3.70
 124,-389.00,   28907,  2.94,   10850,  2.21,   18057,  3.67
 125,-388.00,   29241,  2.97,   11271,  2.29,   17970,  3.66
 126,-387.00,   28977,  2.95,   11377,  2.31,   17600,  3.58
 127,-386.00,   28611,  2.91,   11475,  2.33,   17136,  3.49
 128,-385.00,   28118,  2.86,   11184,  2.28,   16934,  3.45
 129,-384.00,   27624,  2.81,   11058,  2.25,   16566,  3.37
 130,-383.00,   26845,  2.73,   10989,  2.24,   15856,  3.23
 131,-382.00,   26252,  2.67,   11013,  2.24,   15239,  3.10
 132,-381.00,   25907,  2.64,   11109,  2.26,   14798,  3.01
 133,-380.00,   25539,  2.60,   11165,  2.27,   14374,  2.92
 134,-379.00,   24600,  2.50,   10981,  2.23,   13619,  2.77
 135,-378.00,   23468,  2.39,   10467,  2.13,   13001,  2.65
 136,-377.00,   22677,  2.31,   10151,  2.07,   12526,  2.55
 137,-376.00,   21711,  2.21,    9619,  1.96,   12092,  2.46
 138,-375.00,   20887,  2.12,    8985,  1.83,   11902,  2.42
 139,-374.00,   20619,  2.10,    8570,  1.74,   12049,  2.45
 140,-373.00,   20311,  2.07,    8238,  1.68,   12073,  2.46
 141,-372.00,   20180,  2.05,    8069,  1.64,   12111,  2.46
 142,-371.00,   19752,  2.01,    7936,  1.61,   11816,  2.40
 143,-370.00,   18829,  1.92,    7480,  1.52,   11349,  2.31
 144,-369.00,   17497,  1.78,    6842,  1.39,   10655,  2.17
 145,-368.00,   15959,  1.62,    6105,  1.24,    9854,  2.00
 146,-367.00,   14564,  1.48,    5590,  1.14,    8974,  1.83
 147,-366.00,   13142,  1.34,    5104,  1.04,    8038,  1.64
 148,-365.00,   11980,  1.22,    4802,  0.98,    7178,  1.46
 149,-364.00,   10708,  1.09,    4658,  0.95,    6050,  1.23
 150,-363.00,    8939,  0.91,    4123,  0.84,    4816,  0.98
 151,-362.00,    7248,  0.74,    3243,  0.66,    4005,  0.81
 152,-361.00,    5770,  0.59,    2312,  0.47,    3458,  0.70
 153,-360.00,    4268,  0.43,    1313,  0.27,    2955,  0.60
 154,-359.00,    2482,  0.25,     385,  0.08,    2097,  0.43
 155,-358.00,     798,  0.08,    -701, -0.14,    1499,  0.30
 156,-357.00,    -820, -0.08,   -1685, -0.34,     865,  0.18
 157,-356.00,   -1748, -0.18,   -2355, -0.48,     607,  0.12
 158,-355.00,   -2661, -0.27,   -2806, -0.57,     145,  0.03
 159,-354.00,   -3529, -0.36,   -3301, -0.67,    -228, -0.05
 160,-353.00,   -4429, -0.45,   -3862, -0.79,    -567, -0.12
 161,-352.00,   -5268, -0.54,   -4430, -0.90,    -838, -0.17
 162,-351.00,   -5671, -0.58,   -4822, -0.98,    -849, -0.17
 163,-350.00,   -5814, -0.59,   -5156, -1.05,    -658, -0.13
 164,-349.00,   -5544, -0.56,   -5105, -1.04,    -439, -0.09
 165,-348.00,   -6067, -0.62,   -5527, -1.12,    -540, -0.11
 166,-347.00,   -6377, -0.65,   -5866, -1.19,    -511, -0.10
 167,-346.00,   -6711, -0.68,   -6041, -1.23,    -670, -0.14
 168,-345.00,   -6811, -0.69,   -6008, -1.22,    -803, -0.16
 169,-344.00,   -6426, -0.65,   -5753, -1.17,    -673, -0.14
 170,-343.00,   -6507, -0.66,   -5828, -1.19,    -679, -0.14
 171,-342.00,   -6436, -0.65,   -5682, -1.16,    -754, -0.15
 172,-341.00,   -6315, -0.64,   -5702, -1.16,    -613, -0.12
 173,-340.00,   -6056, -0.62,   -5668, -1.15,    -388, -0.08
 174,-339.00,   -6054, -0.62,   -5772, -1.17,    -282, -0.06
 175,-338.00,   -6214, -0.63,   -5920, -1.20,    -294, -0.06
 176,-337.00,   -6161, -0.63,   -5868, -1.19,    -293, -0.06
 177,-336.00,   -6506, -0.66,   -5850, -1.19,    -656, -0.13
 178,-335.00,   -6922, -0.70,   -6005, -1.22,    -917, -0.19
 179,-334.00,   -7186, -0.73,   -6123, -1.25,   -1063, -0.22
 180,-333.00,   -7213, -0.73,   -6150, -1.25,   -1063, -0.22
 181,-332.00,   -6944, -0.71,   -5927, -1.21,   -1017, -0.21
 182,-331.00,   -6575, -0.67,   -5636, -1.15,    -939, -0.19
 183,-330.00,   -6231, -0.63,   -5512, -1.12,    -719, -0.15
 184,-329.00,   -5336, -0.54,   -5076, -1.03,    -260, -0.05
 185,-328.00,   -4646, -0.47,   -4688, -0.95,      42,  0.00
 186,-327.00,   -4104, -0.42,   -4104, -0.83,       0,  0.00
 187,-326.00,   -3175, -0.32,   -3460, -0.70,     285,  0.06
 188,-325.00,   -1984, -0.20,   -2668, -0.54,     684,  0.14
 189,-324.00,    -518, -0.05,   -1668, -0.34,    1150,  0.23
 190,-323.00,     438,  0.04,    -930, -0.19,    1368,  0.28
 191,-322.00,    1192,  0.12,    -268, -0.05,    1460,  0.30
 192,-321.00,    1517,  0.15,      29,  0.00,    1488,  0.30
 193,-320.00,    1924,  0.20,     604,  0.12,    1320,  0.27
 194,-319.00,    1808,  0.18,     939,  0.19,     869,  0.18
 195,-318.00,    1829,  0.19,    1317,  0.27,     512,  0.10
 196,-317.00,    1641,  0.17,    1469,  0.30,     172,  0.03
 197,-316.00,    1280,  0.13,    1638,  0.33,    -358, -0.07
 198,-315.00,     556,  0.06,    1585,  0.32,   -1029, -0.21
 199,-314.00,     151,  0.02,    1804,  0.37,   -1653, -0.34
 200,-313.00,     -37, -0.00,    2050,  0.42,   -2087, -0.42
 201,-312.00,    -573, -0.06,    1883,  0.38,   -2456, -0.50
 202,-311.00,   -1303, -0.13,    1492,  0.30,   -2795, -0.57
 203,-310.00,   -1068, -0.11,    1744,  0.35,   -2812, -0.57
 204,-309.00,   -1165, -0.12,    1919,  0.39,   -3084, -0.63
 205,-308.00,    -517, -0.05,    2381,  0.48,   -2898, -0.59
 206,-307.00,     127,  0.01,    2887,  0.59,   -2760, -0.56
 207,-306.00,     469,  0.05,    3135,  0.64,   -2666, -0.54
 208,-305.00,     875,  0.09,    3379,  0.69,   -2504, -0.51
 209,-304.00,    1300,  0.13,    3762,  0.77,   -2462, -0.50
 210,-303.00,    1615,  0.16,    4114,  0.84,   -2499, -0.51
 211,-302.00,    2031,  0.21,    4452,  0.91,   -2421, -0.49
 212,-301.00,    2811,  0.29,    4904,  1.00,   -2093, -0.43
 213,-300.00,    3415,  0.35,    5205,  1.06,   -1790, -0.36
 214,-299.00,    3929,  0.40,    5528,  1.12,   -1599, -0.33
 215,-298.00,    4689,  0.48,    5980,  1.22,   -1291, -0.26
 216,-297.00,    5421,  0.55,    6520,  1.33,   -1099, -0.22
 217,-296.00,    5875,  0.60,    6911,  1.41,   -1036, -0.21
 218,-295.00,    6336,  0.64,    6940,  1.41,    -604, -0.12
 219,-294.00,    7375,  0.75,    7042,  1.43,     333,  0.07
 220,-293.00,    8429,  0.86,    7350,  1.50,    1079,  0.22
 221,-292.00,    9203,  0.94,    7762,  1.58,    1441,  0.29
 222,-291.00,    9610,  0.98,    7927,  1.61,    1683,  0.34
 223,-290.00,   10777,  1.10,    8296,  1.69,    2481,  0.50
 224,-289.00,   11979,  1.22,    8786,  1.79,    3193,  0.65
 225,-288.00,   13218,  1.34,    9447,  1.92,    3771,  0.77
 226,-287.00,   14264,  1.45,   10021,  2.04,    4243,  0.86
 227,-286.00,   15312,  1.56,   10501,  2.14,    4811,  0.98
 228,-285.00,   16211,  1.65,   11268,  2.29,    4943,  1.01
 229,-284.00,   17315,  1.76,   12236,  2.49,    5079,  1.03
 230,-283.00,   18917,  1.92,   13373,  2.72,    5544,  1.13
 231,-282.00,   20049,  2.04,   14094,  2.87,    5955,  1.21
 232,-281.00,   20746,  2.11,   14684,  2.99,    6062,  1.23
 233,-280.00,   21299,  2.17,   15679,  3.19,    5620,  1.14
 234,-279.00,   21765,  2.21,   16058,  3.27,    5707,  1.16
 235,-278.00,   21930,  2.23,   16184,  3.29,    5746,  1.17
 236,-277.00,   22277,  2.27,   16648,  3.39,    5629,  1.15
 237,-276.00,   22253,  2.26,   16792,  3.42,    5461,  1.11
 238,-275.00,   21849,  2.22,   16572,  3.37,    5277,  1.07
 239,-274.00,   21464,  2.18,   16648,  3.39,    4816,  0.98
 240,-273.00,   20985,  2.13,   16613,  3.38,    4372,  0.89
 241,-272.00,   20046,  2.04,   16187,  3.29,    3859,  0.79
 242,-271.00,   18865,  1.92,   15624,  3.18,    3241,  0.66
 243,-270.00,   17858,  1.82,   15233,  3.10,    2625,  0.53
 244,-269.00,   16561,  1.68,   14548,  2.96,    2013,  0.41
 245,-268.00,   14878,  1.51,   13803,  2.81,    1075,  0.22
 246,-267.00,   13204,  1.34,   13016,  2.65,     188,  0.04
 247,-266.00,   11575,  1.18,   12157,  2.47,    -582, -0.12
 248,-265.00,    9490,  0.97,   10865,  2.21,   -1375, -0.28
 249,-264.00,    7351,  0.75,    9845,  2.00,   -2494, -0.51
