-----------------------------------------------------------------------------------
Identifier:,IHS5922-20187V03
File Name:,MRRP70A.9
Ear:,R
Channel:,1
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,188
Artifacts:,63
Smp. Period:,1000.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,20, 713,200.00, 767,254.00,
,19, 697,184.00, 713,200.00,
,18, 631,118.00, 697,184.00,
,17, 566,53.00, 631,118.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
   1,-512.00,       0,  0.00,       0,  0.00,       0,  0.00
   2,-511.00,       0,  0.00,       0,  0.00,       0,  0.00
   3,-510.00,       0,  0.00,       0,  0.00,       0,  0.00
   4,-509.00,       0,  0.00,       0,  0.00,       0,  0.00
   5,-508.00,       0,  0.00,       0,  0.00,       0,  0.00
   6,-507.00,       0,  0.00,       0,  0.00,       0,  0.00
   7,-506.00,       0,  0.00,       0,  0.00,       0,  0.00
   8,-505.00,       0,  0.00,       0,  0.00,       0,  0.00
   9,-504.00,       0,  0.00,       0,  0.00,       0,  0.00
  10,-503.00,       0,  0.00,       0,  0.00,       0,  0.00
  11,-502.00,       0,  0.00,       0,  0.00,       0,  0.00
  12,-501.00,       0,  0.00,       0,  0.00,       0,  0.00
  13,-500.00,       0,  0.00,       0,  0.00,       0,  0.00
  14,-499.00,       0,  0.00,       0,  0.00,       0,  0.00
  15,-498.00,       0,  0.00,       0,  0.00,       0,  0.00
  16,-497.00,       0,  0.00,       0,  0.00,       0,  0.00
  17,-496.00,       0,  0.00,       0,  0.00,       0,  0.00
  18,-495.00,       0,  0.00,       0,  0.00,       0,  0.00
  19,-494.00,       0,  0.00,       0,  0.00,       0,  0.00
  20,-493.00,       0,  0.00,       0,  0.00,       0,  0.00
  21,-492.00,       0,  0.00,       0,  0.00,       0,  0.00
  22,-491.00,       0,  0.00,       0,  0.00,       0,  0.00
  23,-490.00,       0,  0.00,       0,  0.00,       0,  0.00
  24,-489.00,       0,  0.00,       0,  0.00,       0,  0.00
  25,-488.00,       0,  0.00,       0,  0.00,       0,  0.00
  26,-487.00,       0,  0.00,       0,  0.00,       0,  0.00
  27,-486.00,       0,  0.00,       0,  0.00,       0,  0.00
  28,-485.00,       0,  0.00,       0,  0.00,       0,  0.00
  29,-484.00,       0,  0.00,       0,  0.00,       0,  0.00
  30,-483.00,       0,  0.00,       0,  0.00,       0,  0.00
  31,-482.00,       0,  0.00,       0,  0.00,       0,  0.00
  32,-481.00,       0,  0.00,       0,  0.00,       0,  0.00
  33,-480.00,       0,  0.00,       0,  0.00,       0,  0.00
  34,-479.00,       0,  0.00,       0,  0.00,       0,  0.00
  35,-478.00,       0,  0.00,       0,  0.00,       0,  0.00
  36,-477.00,       0,  0.00,       0,  0.00,       0,  0.00
  37,-476.00,       0,  0.00,       0,  0.00,       0,  0.00
  38,-475.00,       0,  0.00,       0,  0.00,       0,  0.00
  39,-474.00,       0,  0.00,       0,  0.00,       0,  0.00
  40,-473.00,       0,  0.00,       0,  0.00,       0,  0.00
  41,-472.00,       0,  0.00,       0,  0.00,       0,  0.00
  42,-471.00,       0,  0.00,       0,  0.00,       0,  0.00
  43,-470.00,       0,  0.00,       0,  0.00,       0,  0.00
  44,-469.00,       0,  0.00,       0,  0.00,       0,  0.00
  45,-468.00,       0,  0.00,       0,  0.00,       0,  0.00
  46,-467.00,       0,  0.00,       0,  0.00,       0,  0.00
  47,-466.00,       0,  0.00,       0,  0.00,       0,  0.00
  48,-465.00,       0,  0.00,       0,  0.00,       0,  0.00
  49,-464.00,       0,  0.00,       0,  0.00,       0,  0.00
  50,-463.00,       0,  0.00,       0,  0.00,       0,  0.00
  51,-462.00,       0,  0.00,       0,  0.00,       0,  0.00
  52,-461.00,       0,  0.00,       0,  0.00,       0,  0.00
  53,-460.00,       0,  0.00,       0,  0.00,       0,  0.00
  54,-459.00,       0,  0.00,       0,  0.00,       0,  0.00
  55,-458.00,       0,  0.00,       0,  0.00,       0,  0.00
  56,-457.00,       0,  0.00,       0,  0.00,       0,  0.00
  57,-456.00,       0,  0.00,       0,  0.00,       0,  0.00
  58,-455.00,       0,  0.00,       0,  0.00,       0,  0.00
  59,-454.00,       0,  0.00,       0,  0.00,       0,  0.00
  60,-453.00,       0,  0.00,       0,  0.00,       0,  0.00
  61,-452.00,       0,  0.00,       0,  0.00,       0,  0.00
  62,-451.00,       0,  0.00,       0,  0.00,       0,  0.00
  63,-450.00,       0,  0.00,       0,  0.00,       0,  0.00
  64,-449.00,       0,  0.00,       0,  0.00,       0,  0.00
  65,-448.00,       0,  0.00,       0,  0.00,       0,  0.00
  66,-447.00,       0,  0.00,       0,  0.00,       0,  0.00
  67,-446.00,       0,  0.00,       0,  0.00,       0,  0.00
  68,-445.00,       0,  0.00,       0,  0.00,       0,  0.00
  69,-444.00,       0,  0.00,       0,  0.00,       0,  0.00
  70,-443.00,       0,  0.00,       0,  0.00,       0,  0.00
  71,-442.00,       0,  0.00,       0,  0.00,       0,  0.00
  72,-441.00,       0,  0.00,       0,  0.00,       0,  0.00
  73,-440.00,       0,  0.00,       0,  0.00,       0,  0.00
  74,-439.00,       0,  0.00,       0,  0.00,       0,  0.00
  75,-438.00,       0,  0.00,       0,  0.00,       0,  0.00
  76,-437.00,       0,  0.00,       0,  0.00,       0,  0.00
  77,-436.00,       0,  0.00,       0,  0.00,       0,  0.00
  78,-435.00,       0,  0.00,       0,  0.00,       0,  0.00
  79,-434.00,       0,  0.00,       0,  0.00,       0,  0.00
  80,-433.00,       0,  0.00,       0,  0.00,       0,  0.00
  81,-432.00,       0,  0.00,       0,  0.00,       0,  0.00
  82,-431.00,       0,  0.00,       0,  0.00,       0,  0.00
  83,-430.00,       0,  0.00,       0,  0.00,       0,  0.00
  84,-429.00,       0,  0.00,       0,  0.00,       0,  0.00
  85,-428.00,       0,  0.00,       0,  0.00,       0,  0.00
  86,-427.00,       0,  0.00,       0,  0.00,       0,  0.00
  87,-426.00,       0,  0.00,       0,  0.00,       0,  0.00
  88,-425.00,       0,  0.00,       0,  0.00,       0,  0.00
  89,-424.00,       0,  0.00,       0,  0.00,       0,  0.00
  90,-423.00,       0,  0.00,       0,  0.00,       0,  0.00
  91,-422.00,       0,  0.00,       0,  0.00,       0,  0.00
  92,-421.00,       0,  0.00,       0,  0.00,       0,  0.00
  93,-420.00,       0,  0.00,       0,  0.00,       0,  0.00
  94,-419.00,       0,  0.00,       0,  0.00,       0,  0.00
  95,-418.00,       0,  0.00,       0,  0.00,       0,  0.00
  96,-417.00,       0,  0.00,       0,  0.00,       0,  0.00
  97,-416.00,       0,  0.00,       0,  0.00,       0,  0.00
  98,-415.00,       0,  0.00,       0,  0.00,       0,  0.00
  99,-414.00,       0,  0.00,       0,  0.00,       0,  0.00
 100,-413.00,       0,  0.00,       0,  0.00,       0,  0.00
 101,-412.00,       0,  0.00,       0,  0.00,       0,  0.00
 102,-411.00,       0,  0.00,       0,  0.00,       0,  0.00
 103,-410.00,       0,  0.00,       0,  0.00,       0,  0.00
 104,-409.00,       0,  0.00,       0,  0.00,       0,  0.00
 105,-408.00,       0,  0.00,       0,  0.00,       0,  0.00
 106,-407.00,       0,  0.00,       0,  0.00,       0,  0.00
 107,-406.00,       0,  0.00,       0,  0.00,       0,  0.00
 108,-405.00,       0,  0.00,       0,  0.00,       0,  0.00
 109,-404.00,       0,  0.00,       0,  0.00,       0,  0.00
 110,-403.00,       0,  0.00,       0,  0.00,       0,  0.00
 111,-402.00,       0,  0.00,       0,  0.00,       0,  0.00
 112,-401.00,       0,  0.00,       0,  0.00,       0,  0.00
 113,-400.00,       0,  0.00,       0,  0.00,       0,  0.00
 114,-399.00,       0,  0.00,       0,  0.00,       0,  0.00
 115,-398.00,       0,  0.00,       0,  0.00,       0,  0.00
 116,-397.00,   27102,  0.88,    8980,  0.58,   18122,  1.18
 117,-396.00,   27779,  0.90,    9217,  0.60,   18562,  1.21
 118,-395.00,   27304,  0.89,   10260,  0.67,   17044,  1.11
 119,-394.00,   25615,  0.83,   10315,  0.67,   15300,  0.99
 120,-393.00,   25545,  0.83,    9000,  0.58,   16545,  1.07
 121,-392.00,   25163,  0.82,    6954,  0.45,   18209,  1.18
 122,-391.00,   23658,  0.77,    5556,  0.36,   18102,  1.18
 123,-390.00,   19673,  0.64,    4266,  0.28,   15407,  1.00
 124,-389.00,   16416,  0.53,    3988,  0.26,   12428,  0.81
 125,-388.00,   17599,  0.57,    4119,  0.27,   13480,  0.88
 126,-387.00,   18560,  0.60,    4907,  0.32,   13653,  0.89
 127,-386.00,   17598,  0.57,    5608,  0.36,   11990,  0.78
 128,-385.00,   18211,  0.59,    5641,  0.37,   12570,  0.82
 129,-384.00,   18134,  0.59,    5437,  0.35,   12697,  0.82
 130,-383.00,   16590,  0.54,    4232,  0.27,   12358,  0.80
 131,-382.00,   14945,  0.49,    3779,  0.25,   11166,  0.73
 132,-381.00,   16670,  0.54,    5236,  0.34,   11434,  0.74
 133,-380.00,   21521,  0.70,    8841,  0.57,   12680,  0.82
 134,-379.00,   25307,  0.82,   11872,  0.77,   13435,  0.87
 135,-378.00,   25955,  0.84,   11424,  0.74,   14531,  0.94
 136,-377.00,   24699,  0.80,    9192,  0.60,   15507,  1.01
 137,-376.00,   24519,  0.80,    9031,  0.59,   15488,  1.01
 138,-375.00,   23227,  0.75,    7264,  0.47,   15963,  1.04
 139,-374.00,   21423,  0.70,    6138,  0.40,   15285,  0.99
 140,-373.00,   20196,  0.66,    5325,  0.35,   14871,  0.97
 141,-372.00,   21254,  0.69,    6315,  0.41,   14939,  0.97
 142,-371.00,   26466,  0.86,   10229,  0.66,   16237,  1.05
 143,-370.00,   30016,  0.97,   12651,  0.82,   17365,  1.13
 144,-369.00,   29384,  0.95,   12084,  0.78,   17300,  1.12
 145,-368.00,   29686,  0.96,   10398,  0.68,   19288,  1.25
 146,-367.00,   27935,  0.91,    8033,  0.52,   19902,  1.29
 147,-366.00,   24988,  0.81,    6491,  0.42,   18497,  1.20
 148,-365.00,   23475,  0.76,    5803,  0.38,   17672,  1.15
 149,-364.00,   24606,  0.80,    5967,  0.39,   18639,  1.21
 150,-363.00,   25464,  0.83,    5636,  0.37,   19828,  1.29
 151,-362.00,   24887,  0.81,    4840,  0.31,   20047,  1.30
 152,-361.00,   25220,  0.82,    6214,  0.40,   19006,  1.23
 153,-360.00,   22460,  0.73,    6179,  0.40,   16281,  1.06
 154,-359.00,   17182,  0.56,    3957,  0.26,   13225,  0.86
 155,-358.00,   16957,  0.55,    4070,  0.26,   12887,  0.84
 156,-357.00,   17861,  0.58,    5183,  0.34,   12678,  0.82
 157,-356.00,   19286,  0.63,    4541,  0.29,   14745,  0.96
 158,-355.00,   20272,  0.66,    3952,  0.26,   16320,  1.06
 159,-354.00,   18525,  0.60,    3377,  0.22,   15148,  0.98
 160,-353.00,   17311,  0.56,    4537,  0.29,   12774,  0.83
 161,-352.00,   17842,  0.58,    5333,  0.35,   12509,  0.81
 162,-351.00,   19101,  0.62,    6099,  0.40,   13002,  0.84
 163,-350.00,   18936,  0.61,    6529,  0.42,   12407,  0.81
 164,-349.00,   18609,  0.60,    6099,  0.40,   12510,  0.81
 165,-348.00,   18208,  0.59,    5672,  0.37,   12536,  0.81
 166,-347.00,   17168,  0.56,    6482,  0.42,   10686,  0.69
 167,-346.00,   18827,  0.61,    8281,  0.54,   10546,  0.68
 168,-345.00,   18620,  0.60,    8108,  0.53,   10512,  0.68
 169,-344.00,   15546,  0.50,    7140,  0.46,    8406,  0.55
 170,-343.00,   13597,  0.44,    7063,  0.46,    6534,  0.42
 171,-342.00,   11706,  0.38,    6862,  0.45,    4844,  0.31
 172,-341.00,    8574,  0.28,    6804,  0.44,    1770,  0.11
 173,-340.00,    5437,  0.18,    6129,  0.40,    -692, -0.04
 174,-339.00,    4340,  0.14,    5256,  0.34,    -916, -0.06
 175,-338.00,    3824,  0.12,    4586,  0.30,    -762, -0.05
 176,-337.00,    2797,  0.09,    4212,  0.27,   -1415, -0.09
 177,-336.00,    2839,  0.09,    6137,  0.40,   -3298, -0.21
 178,-335.00,    2067,  0.07,    7824,  0.51,   -5757, -0.37
 179,-334.00,    2467,  0.08,    7849,  0.51,   -5382, -0.35
 180,-333.00,     -61, -0.00,    6752,  0.44,   -6813, -0.44
 181,-332.00,   -3577, -0.12,    6290,  0.41,   -9867, -0.64
 182,-331.00,   -3809, -0.12,    6529,  0.42,  -10338, -0.67
 183,-330.00,   -5333, -0.17,    7680,  0.50,  -13013, -0.84
 184,-329.00,   -9022, -0.29,    6846,  0.44,  -15868, -1.03
 185,-328.00,  -10821, -0.35,    4688,  0.30,  -15509, -1.01
 186,-327.00,  -10626, -0.34,    2896,  0.19,  -13522, -0.88
 187,-326.00,   -9324, -0.30,    2833,  0.18,  -12157, -0.79
 188,-325.00,   -8305, -0.27,    3282,  0.21,  -11587, -0.75
 189,-324.00,   -8310, -0.27,    2891,  0.19,  -11201, -0.73
 190,-323.00,   -9334, -0.30,    3242,  0.21,  -12576, -0.82
 191,-322.00,  -10378, -0.34,    2821,  0.18,  -13199, -0.86
 192,-321.00,   -9707, -0.32,    3647,  0.24,  -13354, -0.87
 193,-320.00,  -10804, -0.35,    3784,  0.25,  -14588, -0.95
 194,-319.00,  -10731, -0.35,    3958,  0.26,  -14689, -0.95
 195,-318.00,  -10324, -0.34,    4588,  0.30,  -14912, -0.97
 196,-317.00,   -9407, -0.31,    5767,  0.37,  -15174, -0.99
 197,-316.00,  -10110, -0.33,    4293,  0.28,  -14403, -0.94
 198,-315.00,   -9271, -0.30,    4100,  0.27,  -13371, -0.87
 199,-314.00,   -9321, -0.30,    3577,  0.23,  -12898, -0.84
 200,-313.00,  -10540, -0.34,    2482,  0.16,  -13022, -0.85
 201,-312.00,  -14965, -0.49,     243,  0.02,  -15208, -0.99
 202,-311.00,  -16212, -0.53,   -1113, -0.07,  -15099, -0.98
 203,-310.00,  -14022, -0.46,    -823, -0.05,  -13199, -0.86
 204,-309.00,  -11855, -0.38,      18,  0.00,  -11873, -0.77
 205,-308.00,  -13753, -0.45,   -1823, -0.12,  -11930, -0.77
 206,-307.00,  -16564, -0.54,   -4001, -0.26,  -12563, -0.82
 207,-306.00,  -20574, -0.67,   -7339, -0.48,  -13235, -0.86
 208,-305.00,  -22191, -0.72,   -8486, -0.55,  -13705, -0.89
 209,-304.00,  -21910, -0.71,   -7630, -0.50,  -14280, -0.93
 210,-303.00,  -22075, -0.72,   -8609, -0.56,  -13466, -0.87
 211,-302.00,  -22670, -0.74,   -8875, -0.58,  -13795, -0.90
 212,-301.00,  -23894, -0.78,   -9111, -0.59,  -14783, -0.96
 213,-300.00,  -27381, -0.89,  -11565, -0.75,  -15816, -1.03
 214,-299.00,  -30118, -0.98,  -14112, -0.92,  -16006, -1.04
 215,-298.00,  -32391, -1.05,  -16028, -1.04,  -16363, -1.06
 216,-297.00,  -34722, -1.13,  -18776, -1.22,  -15946, -1.04
 217,-296.00,  -37356, -1.21,  -21213, -1.38,  -16143, -1.05
 218,-295.00,  -37306, -1.21,  -22665, -1.47,  -14641, -0.95
 219,-294.00,  -37822, -1.23,  -22666, -1.47,  -15156, -0.98
 220,-293.00,  -41271, -1.34,  -24174, -1.57,  -17097, -1.11
 221,-292.00,  -45582, -1.48,  -26748, -1.74,  -18834, -1.22
 222,-291.00,  -48749, -1.58,  -29167, -1.89,  -19582, -1.27
 223,-290.00,  -51954, -1.69,  -32190, -2.09,  -19764, -1.28
 224,-289.00,  -55713, -1.81,  -36064, -2.34,  -19649, -1.28
 225,-288.00,  -57568, -1.87,  -38846, -2.52,  -18722, -1.22
 226,-287.00,  -59854, -1.94,  -41395, -2.69,  -18459, -1.20
 227,-286.00,  -62183, -2.02,  -42624, -2.77,  -19559, -1.27
 228,-285.00,  -65565, -2.13,  -45605, -2.96,  -19960, -1.30
 229,-284.00,  -66772, -2.17,  -46121, -2.99,  -20651, -1.34
 230,-283.00,  -67853, -2.20,  -46581, -3.02,  -21272, -1.38
 231,-282.00,  -66643, -2.16,  -45966, -2.98,  -20677, -1.34
 232,-281.00,  -67456, -2.19,  -45492, -2.95,  -21964, -1.43
 233,-280.00,  -68457, -2.22,  -44692, -2.90,  -23765, -1.54
 234,-279.00,  -67380, -2.19,  -42978, -2.79,  -24402, -1.58
 235,-278.00,  -69667, -2.26,  -44277, -2.88,  -25390, -1.65
 236,-277.00,  -71429, -2.32,  -46194, -3.00,  -25235, -1.64
 237,-276.00,  -70672, -2.29,  -46532, -3.02,  -24140, -1.57
 238,-275.00,  -71388, -2.32,  -46696, -3.03,  -24692, -1.60
 239,-274.00,  -71884, -2.33,  -46267, -3.00,  -25617, -1.66
 240,-273.00,  -71660, -2.33,  -45934, -2.98,  -25726, -1.67
 241,-272.00,  -70005, -2.27,  -45289, -2.94,  -24716, -1.60
 242,-271.00,  -68448, -2.22,  -44540, -2.89,  -23908, -1.55
 243,-270.00,  -68540, -2.23,  -43245, -2.81,  -25295, -1.64
 244,-269.00,  -71309, -2.32,  -44008, -2.86,  -27301, -1.77
